 Nseed      iq         dt[nsec]         dW[Mev/u]           x[cm]            x'[mrad]          y[cm]            y'[mrad]
      0      1       0.30725E-02       0.49012E+00      -0.12884E+01      -0.66469E+01       0.49010E-01      -0.14228E+02
      0      1       0.39648E-01      -0.16368E+00       0.37923E+00      -0.95202E+01       0.23382E+00      -0.24668E+02
      0      1       0.14147E-01      -0.57042E+00      -0.22885E+00      -0.35155E+01      -0.34881E+00       0.69392E+01
      0      1       0.17022E-01       0.53125E+00       0.74254E-01      -0.21001E+01      -0.18114E+00       0.18176E+02
      0      1       0.49273E-01      -0.11864E+00      -0.21937E+00       0.33054E+01       0.44718E+00      -0.51368E+02
      0      1       0.51786E-02       0.97372E-01       0.75294E+00      -0.50514E+01      -0.33252E+00       0.22998E+02
      0      1       0.18330E-01      -0.60673E-01       0.45440E+00      -0.11170E+02       0.11231E+00       0.25621E+02
      0      1      -0.17911E-01       0.23287E+00      -0.13585E+01       0.35833E+01       0.28167E+00      -0.18366E+01
      0      1       0.61358E-02       0.10945E+00       0.33111E+00      -0.12154E+02      -0.97792E-03       0.26400E+02
      0      1       0.72867E-02      -0.63255E+00      -0.76437E-02      -0.54228E+01       0.61642E-01      -0.98354E+01
      0      1       0.17181E-02       0.16463E+00       0.34126E+00      -0.32631E+01      -0.14272E+00      -0.30535E+02
      0      1       0.39999E-02       0.45427E-01      -0.63558E+00       0.12057E+02       0.29809E+00      -0.25082E+01
      0      1       0.14920E-02       0.31061E+00      -0.75887E+00      -0.53206E-01      -0.16005E+00       0.38052E+01
      0      1       0.60019E-03       0.51701E+00       0.61978E+00       0.52226E+01       0.25801E+00      -0.34801E+02
      0      1       0.10941E-01      -0.58159E+00      -0.47962E+00       0.41812E+01       0.26835E+00      -0.11914E+02
      0      1      -0.13066E-01       0.10642E+00      -0.29277E+00       0.69661E+01       0.13495E+00      -0.11364E+02
      0      1       0.18355E-01      -0.48031E+00       0.97480E+00       0.57894E+01      -0.89653E-01       0.21189E+02
      0      1       0.19524E-01       0.11568E+00       0.43180E+00      -0.40484E+01      -0.57609E+00       0.40465E+02
      0      1       0.17564E-01      -0.40112E+00       0.10435E+01      -0.70250E+01      -0.97400E-01      -0.14848E+02
      0      1       0.13238E-01      -0.22055E+00      -0.44368E+00      -0.30278E+01       0.15600E+00      -0.64197E+00
      0      1      -0.20944E-01       0.22394E+00       0.63954E+00      -0.85556E+01       0.20049E+00      -0.11895E+01
      0      1      -0.67276E-02       0.27460E+00       0.49922E+00       0.25493E+01       0.49596E+00      -0.30912E+02
      0      1      -0.12159E-01       0.29400E+00       0.11860E+01       0.13433E+01       0.21233E+00       0.65009E+01
      0      1       0.25948E-01      -0.46216E+00      -0.63154E+00       0.85622E+00      -0.20803E+00       0.26226E+02
      0      1       0.14364E-01       0.21637E-01      -0.90908E+00      -0.38584E+01      -0.23795E+00      -0.28515E+02
      0      1       0.21523E-01       0.94379E-02      -0.68854E+00      -0.87945E+01      -0.10461E-01       0.26905E+02
      0      1       0.12399E-01       0.43981E+00       0.90385E+00      -0.48540E+01       0.30487E+00      -0.43703E+02
      0      1       0.38822E-02       0.40890E+00       0.68709E+00      -0.79348E+01       0.26356E+00      -0.40630E+02
      0      1       0.30457E-02       0.24518E+00       0.37339E+00      -0.96697E+01       0.60289E-01       0.22207E+02
      0      1       0.19120E-01       0.59595E+00      -0.18589E+00       0.11378E+01      -0.90377E-01      -0.42042E+02
      0      1      -0.13707E-01       0.69881E-01       0.10029E+01       0.18750E+01       0.96641E-02       0.70588E+01
      0      1       0.39478E-01      -0.84119E-01      -0.53170E+00      -0.30156E+01      -0.27915E+00       0.49157E+02
      0      1       0.25672E-01       0.65465E-01       0.30108E+00      -0.27279E+01      -0.30347E+00       0.45173E+02
      0      1       0.40623E-01      -0.96302E-01      -0.32612E-01      -0.37350E+01      -0.74998E-01       0.45861E+02
      0      1       0.20000E-01      -0.52811E+00       0.16742E+00      -0.68849E+01      -0.16616E-01      -0.67247E+01
      0      1       0.32987E-01      -0.15215E+00       0.15955E-01      -0.11904E+02       0.77312E-01       0.26414E+02
      0      1       0.51679E-01      -0.13338E+00      -0.83510E+00       0.42108E+01       0.43049E+00      -0.51396E+02
      0      1       0.33635E-01      -0.10648E+00       0.42814E+00       0.52534E+01      -0.19954E+00       0.22115E+02
      0      1       0.20053E-01       0.58628E+00      -0.88375E+00      -0.63518E+01      -0.82089E-01       0.14966E+02
      0      1       0.26130E-01      -0.49746E+00       0.98081E+00      -0.36230E+01       0.14147E+00      -0.13387E+02
      0      1       0.94297E-02      -0.31812E-01       0.27771E-01       0.89496E+01       0.39054E+00      -0.20388E+02
      0      1       0.32798E-01      -0.31461E-01      -0.57366E+00      -0.31697E+01      -0.26200E+00       0.49903E+02
      0      1       0.25102E-01       0.56722E+00       0.28599E+00      -0.23038E+01      -0.89879E-01      -0.24186E+01
      0      1       0.24477E-01      -0.21735E+00       0.92424E-01      -0.50360E+01      -0.11516E+00      -0.45839E+01
      0      1       0.16358E-01       0.30091E-01       0.92462E+00      -0.72820E+01      -0.29247E+00       0.34679E+02
      0      1      -0.20611E-01       0.36871E+00      -0.11214E+01      -0.27138E+01       0.10496E+00       0.16572E+02
      0      1       0.24882E-01      -0.53238E+00      -0.29216E+00      -0.90041E+01      -0.47813E-01      -0.15081E+02
      0      1       0.42209E-02       0.46075E+00       0.57683E+00       0.51809E+01      -0.29206E-01       0.14650E+02
      0      1       0.94594E-02       0.10140E+00       0.30962E+00      -0.12455E+02      -0.30314E-02       0.22017E+02
      0      1       0.10454E-02       0.15615E+00       0.17123E+01       0.99566E+00      -0.61926E-01      -0.21298E+02
      0      1       0.57892E-01      -0.62727E-01       0.10434E+00      -0.40722E+01       0.47500E+00      -0.57009E+02
      0      1      -0.19174E-01       0.40548E+00      -0.40988E+00       0.95356E+01      -0.30407E-01      -0.10036E+02
      0      1      -0.94488E-02       0.52808E-01      -0.47058E+00      -0.57594E+00       0.37102E+00       0.12205E+01
      0      1       0.43851E-01      -0.35371E+00       0.57406E+00       0.71661E+01      -0.10481E+00       0.38149E+02
      0      1       0.22033E-01      -0.40457E+00      -0.37654E+00       0.70707E+01      -0.15286E+00      -0.31953E+01
      0      1       0.16977E-01       0.47831E+00       0.25381E+00       0.45353E+01       0.29065E-01       0.28108E+02
      0      1      -0.69358E-02       0.21316E+00       0.21826E+00       0.10182E+02       0.24437E+00       0.56430E+01
      0      1       0.11392E-01       0.27335E+00      -0.56955E+00       0.50117E+01      -0.22129E+00       0.51628E+02
      0      1       0.18910E-01      -0.38619E+00      -0.78860E+00       0.68918E+01      -0.13859E+00       0.22105E+02
      0      1       0.15319E-01       0.57676E+00       0.87465E+00       0.92593E-01       0.25006E-02       0.18081E+02
      0      1       0.13104E-01       0.33326E+00       0.98641E+00      -0.98223E+01       0.42525E+00      -0.44738E+02
      0      1       0.62339E-02      -0.85007E-02       0.29599E+00      -0.48231E+01       0.32620E+00       0.30592E+01
      0      1       0.43778E-02       0.13416E+00      -0.46240E+00       0.21003E+01      -0.51601E+00       0.22791E+02
      0      1       0.77804E-02       0.57379E+00      -0.64882E+00       0.46052E+01      -0.10731E-01      -0.35005E+01
      0      1       0.11523E-01      -0.18082E+00      -0.50193E+00       0.10993E+01      -0.19285E+00       0.15865E+02
      0      1       0.26761E-01       0.56522E+00      -0.21015E+00      -0.72390E+01       0.49247E-01      -0.42346E+02
      0      1       0.35258E-01      -0.28042E+00      -0.51113E+00      -0.37151E+01      -0.36585E+00       0.23522E+02
      0      1      -0.22014E-01       0.36038E+00      -0.11882E+01       0.31365E+01      -0.17516E+00      -0.32078E+01
      0      1       0.14534E-01       0.56684E+00      -0.75480E+00       0.53835E+01       0.31822E-01      -0.42642E+02
      0      1      -0.37926E-01      -0.74366E+00      -0.79735E+00       0.53163E+01      -0.29625E-01       0.14069E+00
      0      1      -0.62699E-02       0.14584E+00      -0.53733E-01       0.40388E+01      -0.27831E+00       0.29431E+00
      0      1      -0.50017E-03       0.33170E+00       0.11519E+01       0.35609E+01      -0.18236E+00       0.43589E+02
      0      1       0.18013E-01      -0.81812E-01      -0.71159E-03       0.12472E+01       0.33903E+00       0.15462E+01
      0      1      -0.12174E-01       0.35353E+00      -0.87139E+00       0.75594E+01       0.20252E+00       0.23494E+01
      0      1       0.38698E-01      -0.34681E+00       0.15892E+00       0.22648E+01      -0.62343E-01       0.36363E+02
      0      1       0.31367E-01      -0.90735E-02      -0.49833E+00      -0.13998E+01      -0.14499E+00       0.50791E+02
      0      1       0.30242E-01      -0.43987E+00      -0.83444E+00       0.29220E+01       0.26435E+00      -0.51055E+01
      0      1      -0.76773E-02       0.31295E-01       0.15274E+00      -0.83154E+01       0.12212E-01       0.22095E+02
      0      1       0.18467E-01      -0.32205E+00      -0.73705E+00      -0.35318E+01       0.68989E-01      -0.19619E+02
      0      1       0.31018E-01      -0.36910E+00       0.53403E+00       0.19974E+01      -0.85017E-01       0.14847E+02
      0      1       0.18934E-01      -0.38235E+00      -0.65700E+00       0.22685E+00      -0.28336E+00      -0.16415E+02
      0      1       0.44016E-01       0.23330E-01       0.46578E+00      -0.13822E+01      -0.26481E+00       0.54580E+02
      0      1       0.10195E-01       0.19700E-01      -0.54587E+00       0.38524E+01      -0.38823E-01       0.22743E+02
      0      1      -0.16701E-01       0.34412E+00       0.22451E+00       0.50664E+01      -0.19290E+00      -0.27324E+02
      0      1       0.26964E-01      -0.20209E+00      -0.57560E-01       0.47216E+01      -0.38181E+00       0.33721E+02
      0      1       0.21101E-01      -0.92497E-02      -0.49408E+00      -0.66001E+01       0.12628E+00      -0.92794E+01
      0      1      -0.11247E-01       0.29604E+00       0.16591E+01       0.16352E+01       0.75507E-01       0.44090E+01
      0      1      -0.15112E-01      -0.67372E+00       0.13167E+00      -0.10762E+01      -0.13966E+00       0.11560E+01
      0      1       0.28643E-02       0.14735E+00      -0.96905E+00       0.16649E+00       0.23541E+00      -0.37626E+02
      0      1       0.25718E-01       0.67344E-01      -0.10619E+01      -0.49388E+00       0.39694E+00      -0.37718E+02
      0      1      -0.39710E-02       0.44009E+00       0.35731E+00       0.30997E+01      -0.31385E+00       0.92490E+00
      0      1       0.35343E-01      -0.23050E+00       0.30484E+00      -0.23335E+01      -0.99768E-01      -0.39361E+02
      0      1       0.18696E-01      -0.18347E+00      -0.14272E-01      -0.16937E+01       0.14669E+00       0.26819E+02
      0      1       0.13908E-01       0.95147E-01      -0.63835E+00       0.56958E+01      -0.12451E+00       0.35377E+02
      0      1       0.19921E-01      -0.21433E+00      -0.40909E+00       0.17746E+01       0.18933E+00       0.28944E+02
      0      1       0.36091E-01      -0.37730E+00      -0.14311E+01      -0.19007E+01      -0.13886E+00       0.34280E+02
      0      1       0.10588E-01      -0.32206E-01       0.21102E+00      -0.27026E+01      -0.32407E+00       0.39136E+02
      0      1       0.16476E-01       0.92431E-01      -0.71348E+00       0.13757E+02      -0.10398E+00       0.71636E+01
      0      1       0.86873E-02       0.20196E+00       0.31546E-01      -0.23149E+01      -0.17513E+00       0.33223E+02
      0      1       0.43074E-01      -0.13113E+00      -0.37030E+00       0.86444E+01       0.16096E+00      -0.32439E+02
      0      1      -0.17884E-01       0.34551E+00      -0.76134E+00       0.21712E+01      -0.34662E-01       0.79086E+01
      0      1       0.31157E-01      -0.90725E-01       0.12165E+01       0.48737E+00      -0.16623E+00       0.21616E+02
      0      1       0.19625E-01      -0.44865E+00      -0.15672E+01      -0.15849E+01      -0.17114E-01       0.14754E+02
      0      1      -0.82836E-02       0.33649E+00       0.12980E+01      -0.26725E+01      -0.97681E-01       0.24203E+02
      0      1       0.16023E-01       0.15230E+00       0.13204E+01      -0.51654E+01      -0.42033E-01       0.32326E+02
      0      1      -0.11223E-01       0.42720E+00       0.90526E-01       0.14604E+01      -0.15740E+00       0.14713E+02
      0      1       0.96573E-02       0.55263E+00      -0.72499E+00      -0.14503E+01       0.17117E+00      -0.33176E+01
      0      1      -0.15967E-01       0.30577E+00      -0.17528E+01       0.55255E+01       0.17906E+00      -0.70019E+01
      0      1       0.24558E-01       0.13499E+00      -0.35290E+00       0.91443E+01       0.28200E+00      -0.45279E+02
      0      1       0.19630E-01       0.55670E+00       0.79998E-01      -0.36126E+01      -0.30941E+00       0.41006E+01
      0      1       0.36783E-01       0.62727E+00      -0.24068E-01       0.18185E+01       0.52296E-01      -0.18588E+02
      0      1      -0.28436E-01       0.25838E+00       0.43809E+00       0.31298E+01      -0.25299E+00       0.90605E+01
      0      1      -0.31107E-02       0.36451E+00      -0.17066E+01       0.58369E+01       0.70345E-01      -0.13859E+02
      0      1      -0.10491E-01       0.19305E+00      -0.13208E+01       0.75611E+01       0.23070E+00       0.83775E+01
      0      1       0.41200E-02       0.33087E+00      -0.27526E+00       0.46210E+01      -0.42104E+00       0.41453E+02
      0      1       0.10829E-01      -0.21464E+00       0.76695E-01       0.65275E+01      -0.20704E+00       0.54099E+01
      0      1       0.18201E-01      -0.48935E-01       0.60876E+00       0.24308E+01      -0.33517E+00      -0.30878E+01
      0      1      -0.55494E-02       0.38895E+00      -0.75583E-01       0.10563E+02       0.11854E+00       0.15257E+02
      0      1       0.15074E-01       0.98466E-01       0.60963E+00      -0.33916E+00      -0.63001E-01      -0.25894E+02
      0      1       0.16574E-01      -0.35870E+00       0.12511E-01       0.18426E+01       0.12026E-01       0.33046E+01
      0      1       0.34021E-01      -0.44603E+00      -0.86748E+00      -0.19995E+01       0.33047E-01       0.19768E+02
      0      1       0.60325E-02      -0.57063E+00      -0.95685E+00       0.67466E+00      -0.61379E-01       0.11705E+02
      0      1       0.33301E-01       0.10279E+00       0.69102E+00      -0.15528E+01       0.14299E+00      -0.47900E+02
      0      1       0.31098E-01       0.58978E+00       0.22476E-01      -0.38092E+01       0.63924E-01       0.61362E+01
      0      1      -0.19689E-01       0.41920E+00       0.87085E-01      -0.40811E+01      -0.10620E+00       0.20807E+02
      0      1      -0.23362E-01       0.37704E+00      -0.38124E+00      -0.24209E+01      -0.21069E-01      -0.37021E+01
      0      1      -0.55631E-02       0.29491E+00       0.11105E+01       0.59603E+01       0.76571E-01      -0.20365E+02
      0      1       0.22365E-01      -0.36444E-01      -0.49559E+00       0.13413E+02       0.10116E+00       0.18137E+02
      0      1       0.44551E-02      -0.79424E-01       0.11992E+01      -0.27970E+01       0.16590E+00       0.61036E+01
      0      1       0.38780E-01      -0.23248E+00      -0.54285E-01       0.40037E+01       0.28484E+00      -0.47918E+02
      0      1      -0.35912E-02       0.36391E+00      -0.11843E+01       0.15167E+01      -0.17904E+00       0.15235E+02
      0      1       0.29417E-01       0.12570E-01      -0.36643E-01      -0.41687E+01      -0.39515E+00       0.41517E+02
      0      1       0.12097E-01       0.52086E-01      -0.88793E+00      -0.38989E+01      -0.52582E-01       0.27496E+02
      0      1      -0.70456E-02       0.81636E-01      -0.86632E+00       0.44776E+00       0.26632E+00      -0.12536E+01
      0      1       0.18186E-01       0.12197E+00       0.24713E+00      -0.75864E+00       0.37709E+00      -0.28361E+02
      0      1      -0.19020E-01       0.27709E+00       0.49084E+00       0.11420E+01      -0.33242E+00       0.10495E+02
      0      1      -0.73308E-02       0.29604E+00       0.28396E+00      -0.37262E+01       0.27572E+00      -0.11676E+02
      0      1       0.34344E-01       0.64282E+00       0.39005E+00       0.50789E+01       0.31950E-02      -0.21704E+02
      0      1       0.27266E-01      -0.21482E+00       0.33557E+00       0.11913E+01      -0.10435E+00      -0.31982E+02
      0      1       0.31336E-01       0.98962E-01      -0.41372E+00      -0.80694E+01      -0.15016E+00       0.42493E+02
      0      1       0.12646E-02       0.54635E+00       0.10993E+00      -0.36228E+00       0.11695E+00      -0.19229E+02
      0      1       0.22308E-01      -0.21477E+00       0.37198E+00       0.19529E+01      -0.22544E+00       0.13114E+02
      0      1       0.19536E-01       0.11564E+00       0.34872E+00      -0.59692E+01      -0.35127E+00       0.37455E+02
      0      1      -0.11538E-01       0.18685E+00      -0.10703E+01       0.59519E+01      -0.12343E+00      -0.18195E+01
      0      1       0.42024E-01      -0.12562E+00      -0.74903E+00       0.45566E+01       0.47846E+00      -0.41339E+02
      0      1       0.16361E-01      -0.39798E+00      -0.22451E+00      -0.86232E+00      -0.24188E+00      -0.93938E+01
      0      1       0.14639E-01       0.16313E+00      -0.95752E+00      -0.62432E+01       0.34406E+00      -0.39046E+02
      0      1      -0.49471E-02       0.14091E+00       0.18424E+01      -0.95413E+01      -0.89642E-01       0.12913E+02
      0      1      -0.55671E-02       0.35978E+00      -0.87483E+00       0.36493E+01       0.83909E-01      -0.39172E+02
      0      1      -0.88748E-02       0.33537E+00      -0.61424E+00      -0.51057E+01      -0.30199E+00      -0.12654E+02
      0      1       0.17707E-03      -0.86065E-02      -0.99045E+00       0.51645E+00       0.36175E+00       0.22914E+01
      0      1       0.33448E-01      -0.34432E+00      -0.12977E-02      -0.37278E+01      -0.13538E+00      -0.43403E+01
      0      1       0.98013E-02       0.18191E-02      -0.20554E+01       0.81371E+00      -0.37513E-01       0.16068E+02
      0      1       0.62130E-02       0.24875E+00      -0.11524E+01       0.70527E+01      -0.31698E+00       0.31165E+02
      0      1       0.97142E-02       0.22431E+00      -0.63029E+00       0.20053E+00      -0.94239E-01       0.37814E+02
      0      1       0.13697E-01       0.21860E+00      -0.35292E+00      -0.41216E+01       0.25526E-01       0.48456E+02
      0      1       0.30162E-02       0.53194E+00      -0.27980E+00       0.35763E+01       0.24720E-01       0.78782E+01
      0      1      -0.66481E-01      -0.75637E+00       0.31046E+00       0.26539E+01      -0.16967E+00      -0.25075E+01
      0      1      -0.29453E-02       0.45242E+00      -0.43291E-01       0.83113E+01      -0.71025E-01       0.99996E+01
      0      1       0.28143E-01      -0.42383E+00       0.77471E+00      -0.95597E+01      -0.53451E-01      -0.80771E+01
      0      1      -0.59919E-02       0.10090E+00      -0.25433E+00      -0.63149E+01       0.24164E+00       0.17967E+02
      0      1       0.21761E-01      -0.10015E+00       0.12853E+01       0.67630E+00       0.45723E-01      -0.34264E+02
      0      1      -0.11462E-02      -0.10098E+00       0.17773E+00      -0.86148E+01       0.28630E-01      -0.98467E+01
      0      1       0.54668E-02       0.90036E-02      -0.14272E+00       0.72051E+01      -0.14209E+00       0.13016E+02
      0      1       0.11878E-01      -0.74421E-02       0.21078E+00       0.93806E+01      -0.41569E-01       0.25363E+02
      0      1       0.26878E-01       0.75433E-01      -0.45556E+00       0.88393E+01       0.39754E-01      -0.33993E+02
      0      1      -0.16036E-01       0.27332E+00      -0.34873E+00       0.44753E+01      -0.40295E-01       0.24142E+02
      0      1       0.32253E-01      -0.39861E+00      -0.15724E+00       0.12230E+02       0.18877E+00      -0.16310E+02
      0      1       0.91410E-02      -0.18878E+00       0.10447E+01      -0.99868E+00      -0.59472E-01       0.83331E+01
      0      1       0.31328E-01       0.83078E-01       0.89142E+00       0.28774E+01      -0.67166E-01       0.44039E+02
      0      1      -0.10687E-01       0.15073E+00      -0.13296E+01       0.19835E+01      -0.13681E+00      -0.12779E+02
      0      1       0.22304E-01      -0.93393E-01      -0.57902E+00       0.65771E+01      -0.35362E+00       0.25401E+02
      0      1       0.23337E-01      -0.34487E+00       0.70257E+00      -0.10055E+02       0.61202E-01      -0.14611E+02
      0      1       0.15821E-01      -0.96638E-02      -0.92991E-01       0.12893E+02      -0.22534E+00       0.13984E+01
      0      1       0.88816E-02      -0.13428E+00      -0.17809E+01      -0.16849E-01      -0.68366E-01       0.18698E+01
      0      1       0.22307E-01      -0.28863E+00      -0.95424E+00      -0.48308E+01      -0.84014E-01       0.16226E+02
      0      1       0.27553E-01      -0.82849E-01      -0.94147E+00       0.28806E+01      -0.35571E+00       0.36288E+02
      0      1       0.13171E-01      -0.40719E-01      -0.12333E+01       0.50220E+01       0.46414E-01       0.55450E+01
      0      1       0.22134E-01      -0.15967E+00       0.27803E+00      -0.37827E+01      -0.27621E+00      -0.22620E+02
      0      1       0.25871E-01       0.61098E+00      -0.13567E+00       0.29016E+01      -0.19249E+00      -0.30642E+02
      0      1      -0.17313E-02       0.22512E+00       0.18231E+01       0.23599E-01      -0.13958E+00       0.23113E+02
      0      1       0.25410E-01      -0.11242E+00      -0.86891E-01       0.12904E+02      -0.14160E+00       0.15875E+02
      0      1       0.23269E-01      -0.51375E+00       0.26982E-01      -0.14401E+01      -0.26006E+00      -0.15570E+01
      0      1       0.26665E-02       0.38710E+00      -0.86990E+00      -0.21808E+01       0.11417E+00      -0.18119E+02
      0      1       0.38263E-01      -0.18491E+00      -0.61093E-01       0.14243E+01      -0.16972E+00      -0.40405E+02
      0      1       0.19656E-01      -0.86179E-01       0.14433E+01       0.23797E+01      -0.25746E+00       0.44941E+01
      0      1      -0.19624E-01       0.39627E+00      -0.18520E+00      -0.71592E+01      -0.12371E+00       0.19158E+02
      0      1       0.47433E-02       0.48155E+00       0.14708E+01      -0.58325E+00       0.13802E+00      -0.16435E+02
      0      1       0.21423E-01      -0.49192E+00       0.11066E+01      -0.53032E+01       0.16077E+00       0.49050E+00
      0      1       0.32763E-01      -0.29644E+00       0.60239E+00      -0.18157E+01       0.15508E-01       0.15513E+02
      0      1       0.39184E-02      -0.60614E+00      -0.41349E+00      -0.68260E+01       0.14247E+00       0.18987E+02
      0      1       0.14803E-01       0.55992E+00       0.10506E+01       0.22403E+01       0.10589E+00       0.18173E+01
      0      1      -0.66000E-01      -0.75443E+00       0.57571E+00       0.30801E+01       0.15618E+00       0.24461E+02
      0      1       0.26079E-01      -0.10508E+00       0.35329E+00      -0.12089E+01      -0.38025E+00       0.22416E+02
      0      1       0.26381E-01      -0.17748E+00       0.10324E+01      -0.53710E+01      -0.30294E+00       0.28100E+02
      0      1       0.42915E-01       0.62986E+00       0.10038E+00      -0.23629E+01      -0.16405E+00      -0.31466E+02
      0      1      -0.14927E-02       0.16198E+00      -0.81681E-01       0.98585E+00      -0.28958E+00       0.12800E+02
      0      1       0.48266E-01      -0.27097E+00       0.67768E+00       0.25407E+00       0.18862E+00      -0.53803E+02
      0      1      -0.17290E-01       0.18118E+00       0.12928E+01      -0.28987E+01       0.29958E-01       0.15066E+02
      0      1      -0.75131E-02       0.26128E-01      -0.21178E+00       0.18477E+01      -0.88784E-02      -0.28941E+02
      0      1      -0.26327E-01       0.22373E+00      -0.87423E+00      -0.42001E+01      -0.10965E+00      -0.28166E+01
      0      1       0.19052E-01      -0.51443E+00       0.16946E+00      -0.56974E+00       0.31189E-01       0.13541E+01
      0      1       0.26519E-01       0.53741E-01      -0.19320E+00       0.49605E+01       0.34282E+00      -0.31548E+02
      0      1      -0.45428E-02       0.89519E-01       0.91106E+00       0.44901E+01       0.58917E-01      -0.16511E+02
      0      1       0.16990E-01      -0.35199E+00       0.65394E+00       0.24181E+01       0.14551E+00       0.10999E+01
      0      1       0.46281E-02       0.38189E+00      -0.42653E+00      -0.66889E+01      -0.57195E-02      -0.30150E+02
      0      1       0.16456E-01      -0.12940E+00      -0.82495E+00       0.76226E+01      -0.26606E+00       0.18997E+02
      0      1       0.22714E-01       0.50874E-01      -0.12751E+01       0.11837E+02       0.94198E-01      -0.25616E+02
      0      1       0.82417E-02      -0.59002E-01       0.41421E+00      -0.10835E+02       0.31357E+00      -0.33980E+01
      0      1       0.19346E-01      -0.10602E+00      -0.13518E+01       0.67616E+01       0.23499E+00      -0.18018E+02
      0      1       0.43826E-02       0.23404E-01      -0.19873E-01       0.18733E+01       0.20760E+00       0.31754E+02
      0      1      -0.51017E-02      -0.10433E+00       0.84325E-01      -0.41370E+01      -0.21332E+00       0.97462E+01
      0      1      -0.88072E-03       0.32874E+00       0.85303E+00      -0.10715E+02      -0.76695E-01       0.14502E+02
      0      1       0.15162E-01      -0.53472E+00      -0.14073E+01       0.27394E+01      -0.77481E-01      -0.94480E+00
      0      1       0.28182E-01      -0.41342E+00       0.45150E+00       0.71792E+01       0.16232E+00       0.12835E+02
      0      1      -0.87278E-02       0.94707E-01      -0.23825E+00       0.10711E+02      -0.22121E+00       0.11060E+02
      0      1      -0.10822E-01       0.30972E+00       0.13246E+01      -0.78182E+01      -0.15026E+00       0.22425E+02
      0      1       0.18684E-01       0.56786E-01       0.28093E+00       0.19979E+01       0.19299E+00      -0.36365E+02
      0      1      -0.68371E-02       0.23880E+00      -0.18014E+00      -0.57033E+01      -0.26785E-01       0.16344E+02
      0      1       0.10289E-01       0.42407E+00       0.50154E+00      -0.91415E+01       0.64986E-01      -0.37535E+02
      0      1       0.33019E-02       0.39420E+00      -0.26898E+00       0.82135E+01      -0.52633E-01       0.96270E+01
      0      1      -0.87529E-02       0.12970E+00      -0.10014E+01      -0.40089E+01      -0.25905E+00      -0.75149E+00
      0      1       0.39444E-01      -0.17633E+00      -0.48088E+00       0.36022E+01      -0.90788E-01       0.46714E+02
      0      1      -0.35565E-02       0.24810E+00      -0.44572E+00      -0.13808E+02      -0.49298E-01       0.14256E+02
      0      1      -0.79627E-01      -0.77292E+00      -0.41467E+00       0.81274E+00       0.89433E-01       0.93606E+01
      0      1       0.12858E-01       0.82785E-01       0.11211E+01      -0.11160E+02      -0.85333E-01      -0.16313E+02
      0      1       0.10430E-01       0.37345E+00       0.33247E+00       0.67558E+01      -0.15516E+00       0.36290E+02
      0      1       0.39732E-01      -0.24108E+00      -0.66284E+00       0.61227E+01       0.24812E+00      -0.35880E+02
      0      1       0.16553E-01      -0.56715E+00       0.19114E+00      -0.96789E+01       0.64758E-01      -0.29567E+00
      0      1      -0.10254E-02       0.31397E+00      -0.48854E+00       0.19546E+01       0.28193E-01      -0.45742E+02
      0      1      -0.20006E-01      -0.71333E+00      -0.36995E+00       0.69081E+00      -0.15230E+00       0.28923E+01
      0      1       0.45604E-01      -0.12560E+00      -0.71954E+00      -0.51199E+01       0.16785E+00      -0.46335E+02
      0      1       0.83788E-02       0.14816E+00      -0.11184E+00       0.74571E+01      -0.12980E+00      -0.10842E+01
      0      1       0.39514E-01      -0.25335E+00      -0.32235E-01      -0.71491E+00      -0.20345E+00      -0.25602E+02
      0      1       0.22234E-01      -0.11027E+00       0.18194E+00      -0.93538E+01      -0.18646E+00      -0.22604E+02
      0      1      -0.20874E-01       0.26817E+00       0.28451E+00      -0.10913E+01       0.22288E+00       0.23470E+02
      0      1       0.66563E-02       0.17169E-01      -0.28767E+00       0.12303E+02      -0.20051E+00      -0.11325E+02
      0      1       0.89603E-02       0.17187E+00       0.10573E+01       0.11154E+01       0.43954E+00      -0.39328E+02
      0      1       0.78929E-02       0.94200E-01      -0.96436E+00       0.14731E+01       0.32775E+00      -0.92592E+01
      0      1      -0.24608E-03      -0.85100E-02       0.42281E+00       0.62845E+01      -0.54161E-01       0.83940E+01
      0      1       0.19603E-02       0.52837E+00       0.10393E+01       0.64680E+01      -0.47130E-01       0.13189E+02
      0      1       0.62437E-02       0.13530E+00      -0.20444E+00       0.33772E+01      -0.22083E+00      -0.64474E+00
      0      1       0.30169E-01      -0.30145E+00       0.32849E+00       0.54431E+01       0.10348E+00       0.28698E+02
      0      1       0.27950E-01      -0.27933E+00       0.15916E-01       0.24141E+01       0.15634E+00      -0.24796E+02
      0      1       0.26407E-01      -0.80974E-01      -0.11991E+01      -0.13188E+01      -0.10930E+00      -0.21791E+02
      0      1       0.36123E-01      -0.46242E+00      -0.73966E-01       0.98759E+00       0.42811E-01      -0.21819E+02
      0      1      -0.80676E-02       0.34217E+00      -0.74050E+00      -0.50596E+01       0.72216E-01      -0.20347E+02
      0      1      -0.16562E-01       0.36078E+00       0.19934E+00      -0.77706E+01       0.13094E+00      -0.19274E+01
      0      1      -0.23638E-01       0.22512E+00       0.12232E+01      -0.49246E+01       0.22232E+00      -0.71120E+01
      0      1       0.19181E-01      -0.11608E+00       0.87672E+00      -0.48416E+00       0.17280E-01       0.79826E+01
