,Diameter,FWHM,dist,EY,EY2,VY,sigmaY,Pmiss,EL,sigma_b
19,5.0,5.0,16.0,5.933519899065208e-09,3.524174594705149e-17,3.5087554448695623e-20,1.873167222879357e-10,0.03364483848495722,3.6437079670501625e-13,1.0
20,5.0,5.0,20.0,4.9203314459848655e-09,2.4229926948575413e-17,2.0265410227897547e-20,1.4235663043180513e-10,0.026203516525508466,1.0829097934258835e-13,1.0
21,7.0,5.0,12.0,7.146930866257865e-09,5.113052869751591e-17,5.1907890446511567e-20,2.2783303194776558e-10,0.03455729695971708,4.87696014723788e-13,1.0
22,7.0,5.0,16.0,5.8118828800885054e-09,3.380594218645468e-17,2.7959574588817635e-20,1.6721116765580473e-10,0.025768644455928264,1.1909942607358086e-13,1.0
23,7.0,5.0,20.0,4.835044806701121e-09,2.3393916022639225e-17,1.6257739831745366e-20,1.27505842343578e-10,0.019653434567504038,2.97201210320869e-14,1.0
24,9.0,5.0,12.0,6.557525547298945e-09,4.3033689233127755e-17,3.2547929649426155e-20,1.804104477280242e-10,0.022479822602591987,7.408918860671691e-14,1.0
25,9.0,5.0,16.0,5.381645802863992e-09,2.8980167868280255e-17,1.805632079663327e-20,1.3437380993569122e-10,0.01639897450742685,1.4044669416909247e-14,1.0
26,9.0,5.0,20.0,4.507701137799721e-09,2.033007803678288e-17,1.0708489061983598e-20,1.0348182962232355e-10,0.012194077961217286,2.6384113580388046e-15,1.0
27,11.0,5.0,12.0,5.841225209105391e-09,3.4137723728288306e-17,1.7811784799984132e-20,1.3346079873874625e-10,0.011983787204299453,3.1202307943601633e-15,1.0
28,11.0,5.0,16.0,4.849290760316121e-09,2.352588860108295e-17,1.0267722995644741e-20,1.0132977349054295e-10,0.008512529362220345,3.946570850367009e-16,1.0
29,11.0,5.0,20.0,4.1005109111052565e-09,1.6820502300595063e-17,6.312568501803458e-21,7.945167400252469e-11,0.006233715623364167,5.215528156422247e-17,1.0
30,3.0,6.0,12.0,5.5386690381853714e-09,3.07043661554766e-17,2.7511440923329065e-20,1.6586573161243725e-10,0.028990438673828715,1.8625611558066025e-13,1.0
31,3.0,6.0,16.0,4.577131217469562e-09,2.0965697365091165e-17,1.5567183156767467e-20,1.247685182919452e-10,0.021840200505520733,4.546217765883714e-14,1.0
32,3.0,6.0,20.0,3.8588592905585496e-09,1.490032251779298e-17,9.527493462947999e-21,9.760888004145934e-11,0.01713253799083165,1.2435998958378581e-14,1.0
33,5.0,6.0,12.0,6.594510540700535e-09,4.352810592332772e-17,4.0536651917252894e-20,2.013371598022901e-10,0.030639533743849087,2.7822683657457756e-13,1.0
34,5.0,6.0,16.0,5.399353162915834e-09,2.9175503380203235e-17,2.248880231401368e-20,1.4996266973488328e-10,0.023150768811994037,6.94868795914048e-14,1.0
35,5.0,6.0,20.0,4.511663069079352e-09,2.0368387654367275e-17,1.3284005472757842e-20,1.1525626001548828e-10,0.017708375196000065,1.7023843969485556e-14,1.0
36,7.0,6.0,12.0,6.517147438204969e-09,4.2507394693406485e-17,3.418396210489194e-20,1.848890535020717e-10,0.024702463304447912,1.1135229465638309e-13,1.0
37,7.0,6.0,16.0,5.34472932793487e-09,2.858506923097354e-17,1.8937642086413932e-20,1.3761410569565146e-10,0.018175181018220972,2.2810152714399987e-14,1.0
38,7.0,6.0,20.0,4.478976198075446e-09,2.0072486720043828e-17,1.1258937117452927e-20,1.0610813878988231e-10,0.013660280774743067,4.713783881072348e-15,1.0
39,9.0,6.0,12.0,6.0711383060283985e-09,3.6881965630465455e-17,2.3245299540081067e-20,1.52464092625382e-10,0.016721482944453876,1.740916534901935e-14,1.0
40,9.0,6.0,16.0,5.013437787242249e-09,2.5147726877337693e-17,1.3168430789233037e-20,1.1475378333298226e-10,0.01206328221313665,2.7728729156528036e-15,1.0
41,9.0,6.0,20.0,4.21957079445652e-09,1.7812668976907362e-17,7.891287476938693e-21,8.883291888111463e-11,0.008769138549043124,4.069591972121611e-16,1.0
42,11.0,6.0,12.0,5.488571890451442e-09,3.0138244294815583e-17,1.3822898161870685e-20,1.1757082189842293e-10,0.009387585825228131,7.779211400483251e-16,1.0
43,11.0,6.0,16.0,4.577992883930713e-09,2.0966073801219928e-17,8.05495589968134e-21,8.974940612439361e-11,0.006551937148160638,7.906050011107054e-17,1.0
44,11.0,6.0,20.0,3.882900108436515e-09,1.5081878652552617e-17,4.965400456320436e-21,7.046559767943813e-11,0.004672954505172295,7.841453464249797e-18,1.0
45,3.0,7.0,12.0,4.993803781025992e-09,2.4954782677081492e-17,1.6706473691995697e-20,1.2925352487261497e-10,0.018491439603003743,2.3114427676679612e-14,1.0
46,3.0,7.0,16.0,4.1573363996745575e-09,1.729319656578512e-17,9.750625726107337e-21,9.874525672713266e-11,0.013787335425037087,4.5861839342162635e-15,1.0
47,3.0,7.0,20.0,3.525451566942111e-09,1.2434807574799557e-17,5.9988239449693774e-21,7.745207514953603e-11,0.010347935202192963,8.56637636733173e-16,1.0
48,5.0,7.0,12.0,5.946869115524835e-09,3.5390605782993816e-17,2.5353505810684957e-20,1.5922784244812513e-10,0.020636487345206057,4.572123445750217e-14,1.0
49,5.0,7.0,16.0,4.903303151011815e-09,2.4056594729231216e-17,1.421293850882486e-20,1.1921802929433477e-10,0.014967485043001995,8.172055614506985e-15,1.0
50,5.0,7.0,20.0,4.129330625358906e-09,1.7059986462876093e-17,8.615049349115708e-21,9.281729014098456e-11,0.011279616416630103,1.5993902914176936e-15,1.0
51,7.0,7.0,12.0,5.930027467345779e-09,3.518768294512695e-17,2.245718165155134e-20,1.4985720420303903e-10,0.01707839750186768,1.8822953273242785e-14,1.0
52,7.0,7.0,16.0,4.898068010768284e-09,2.400367437015932e-17,1.2604132047747984e-20,1.1226812569802697e-10,0.012124603855543741,2.7822155463260926e-15,1.0
53,7.0,7.0,20.0,4.127309205355457e-09,1.7042240254033986e-17,7.558977422088922e-21,8.694237989662419e-11,0.008789851423618626,4.034451038496749e-16,1.0
54,9.0,7.0,12.0,5.586426225395725e-09,3.1224307695200944e-17,1.6149723411815504e-20,1.270815620450721e-10,0.011792064943244307,2.7406099339657523e-15,1.0
55,9.0,7.0,16.0,4.64378727124307e-09,2.1574078235441668e-17,9.318014882507411e-21,9.652986523614031e-11,0.00833663549598373,3.3516001868975475e-16,1.0
56,9.0,7.0,20.0,3.931802581080916e-09,1.5464767256387723e-17,5.695719793169378e-21,7.546999266708178e-11,0.005987439830552398,3.893942296151446e-17,1.0
57,11.0,7.0,12.0,5.119227319540696e-09,2.6216819416912288e-17,1.0331067780469084e-20,1.0164186037489221e-10,0.006910643701303379,1.2217620004514615e-16,1.0
58,11.0,7.0,16.0,4.29406162210395e-09,1.8445099661461816e-17,6.134447035809124e-21,7.832271085585026e-11,0.004781177370006695,1.008125726184855e-17,1.0
59,11.0,7.0,20.0,3.6587591706670832e-09,1.3390332541154198e-17,3.81387221371545e-21,6.175655603833046e-11,0.003327136391677475,7.22722733515321e-19,1.0
60,3.0,8.0,12.0,4.508232657198218e-09,2.033450179270734e-17,1.0340101278834437e-20,1.0168628854882273e-10,0.01142636357639467,1.870950142396879e-15,1.0
61,3.0,8.0,16.0,3.786051716793548e-09,1.4340269395183052e-17,6.081792947679589e-21,7.798585094540926e-11,0.008036454349721443,2.209581891246773e-16,1.0
62,3.0,8.0,20.0,3.2371548611324804e-09,1.0483107050281261e-17,3.935455327612012e-21,6.273320753486156e-11,0.00623794160695028,4.134681535541837e-17,1.0
63,5.0,8.0,12.0,5.360153258293877e-09,2.8747041168598e-17,1.5798216199534306e-20,1.2569095512221358e-10,0.013169663142175972,4.678496257874274e-15,1.0
64,5.0,8.0,16.0,4.462156610376735e-09,1.9920044062928946e-17,9.202447400151765e-21,9.592938757310902e-11,0.009520282314198962,6.840838359162563e-16,1.0
65,5.0,8.0,20.0,3.7855079056039016e-09,1.433570770796264e-17,5.637604573002797e-21,7.508398346520247e-11,0.006881122325526723,8.804138996990081e-17,1.0
66,7.0,8.0,12.0,5.379631836894254e-09,2.895491056865878e-17,1.4471868132535816e-20,1.2029907785405428e-10,0.011064165300447598,1.878934662838593e-15,1.0
67,7.0,8.0,16.0,4.484114635091994e-09,2.01156437556991e-17,8.359695052891948e-21,9.143136799201873e-11,0.0077120482555646545,2.0566652175187866e-16,1.0
68,7.0,8.0,20.0,3.801431423446779e-09,1.445602578851568e-17,5.144921347074558e-21,7.172810709250982e-11,0.005558368299504375,2.3584792979222947e-17,1.0
69,9.0,8.0,12.0,5.121465916428335e-09,2.6240501025376724e-17,1.1087892239598503e-20,1.0529906096256747e-10,0.007976913390418297,2.86226515528988e-16,1.0
70,9.0,8.0,16.0,4.289014337415965e-09,1.8402146393372736e-17,6.502406813026316e-21,8.063750252225273e-11,0.005471424997129882,2.4073245214219592e-17,1.0
71,9.0,8.0,20.0,3.648475195751403e-09,1.3315361330113102e-17,3.990076099864242e-21,6.316704916223523e-11,0.0037574599599022934,1.68946600073486e-18,1.0
72,11.0,8.0,12.0,4.749866439380441e-09,2.2568777041423536e-17,7.545849470907172e-21,8.686684909047393e-11,0.004838739101447141,1.2061007574027377e-17,1.0
73,11.0,8.0,16.0,4.00375337738204e-09,1.603453939471435e-17,4.4982878162599445e-21,6.706927624672824e-11,0.003206708068656051,6.082381778147884e-19,1.0
74,11.0,8.0,20.0,3.4313699485644635e-09,1.177716404536031e-17,2.8643214490206796e-21,5.351935583525534e-11,0.002236877794711011,3.602515923247501e-20,1.0
0,3.0,4.0,12.0,6.739827535193654e-09,4.5568832902868806e-17,1.43557698714242e-19,3.788900879070895e-10,0.1178202038183091,2.582023876040105e-11,1.2
1,3.0,4.0,16.0,5.481974931834951e-09,3.012963344268103e-17,7.75842894142155e-20,2.7853956525817923e-10,0.09863431855404414,1.2773196821692582e-11,1.2
2,3.0,4.0,20.0,4.562954336708728e-09,2.0866269879684433e-17,4.5717600795441454e-20,2.138167458255818e-10,0.08459698900013,6.7784983388219535e-12,1.2
3,5.0,4.0,12.0,7.996712152405154e-09,6.414985567757424e-17,2.0245042914998215e-19,4.499449179066057e-10,0.11799554489326938,3.0759969787409045e-11,1.2
4,5.0,4.0,16.0,6.4199039434386575e-09,4.131999232133652e-17,1.0482567835729248e-19,3.237679390509389e-10,0.09728872915399882,1.4379757053400174e-11,1.2
5,5.0,4.0,20.0,5.294042437706812e-09,2.80863694116116e-17,5.948407937091379e-20,2.438935820617545e-10,0.08180241152192906,7.107572992159444e-12,1.2
6,7.0,4.0,12.0,7.705544851004546e-09,5.952358743792476e-17,1.4816598708208697e-19,3.8492335221714853e-10,0.0955887065778622,1.6403304282407717e-11,1.2
7,7.0,4.0,16.0,6.216212082459973e-09,3.8719443553277496e-17,7.815089915613965e-20,2.7955482316737026e-10,0.07793089106844499,7.198534235938291e-12,1.2
8,7.0,4.0,20.0,5.14897077138628e-09,2.6557016282610297e-17,4.511627802007436e-20,2.1240592745983893e-10,0.06496451375783845,3.3567521940576624e-12,1.2
9,9.0,4.0,12.0,6.956910905756198e-09,4.848441113400214e-17,8.580178337261911e-20,2.929194144685857e-10,0.06791015894862082,5.232191954336e-12,1.2
10,9.0,4.0,16.0,5.680806637117107e-09,3.231849309617362e-17,4.6929047859845044e-20,2.1663113317306227e-10,0.05438356453947139,2.0474863767063162e-12,1.2
11,9.0,4.0,20.0,4.743225622073727e-09,2.2526046094228308e-17,2.785679233161237e-20,1.669035419984021e-10,0.04475891424566997,8.599666732411784e-13,1.2
12,11.0,4.0,12.0,6.11442361753339e-09,3.74295994561836e-17,4.342328153349972e-20,2.0838253653677345e-10,0.04126360265493408,8.220446200389419e-13,1.2
13,11.0,4.0,16.0,5.0549577808356325e-09,2.557746763202593e-17,2.4869465995228565e-20,1.577005580054445e-10,0.03255734786938617,2.72406057289598e-13,1.2
14,11.0,4.0,20.0,4.26840032127605e-09,1.8234587578690708e-17,1.5346276021222126e-20,1.2388008726676828e-10,0.02644738026330405,9.771503919645449e-14,1.2
15,3.0,5.0,12.0,6.095739452369278e-09,3.7246926218818837e-17,8.888674764753616e-20,2.981388060074303e-10,0.09187334244573504,1.1562594554819731e-11,1.2
16,3.0,5.0,16.0,4.994690603281928e-09,2.4996479574793145e-17,4.954535228035796e-20,2.2258785294880302e-10,0.07649941264895836,5.462936497874423e-12,1.2
17,3.0,5.0,20.0,4.185699068335767e-09,1.754961875452267e-17,2.954206385575963e-20,1.718780493715228e-10,0.06431441755766375,2.641030742769298e-12,1.2
18,5.0,5.0,12.0,7.245589365373132e-09,5.262685627278282e-17,1.2829102117459449e-19,3.5817735994140457e-10,0.09373821995518035,1.4573670679407808e-11,1.2
19,5.0,5.0,16.0,5.8761276951722895e-09,3.4597614786622094e-17,6.873809665129069e-20,2.6217951226457547e-10,0.07668512599993031,6.475304478842602e-12,1.2
20,5.0,5.0,20.0,4.8766567107924415e-09,2.3821664218502517e-17,3.988354358556076e-20,1.9970864674710698e-10,0.06393227783957373,3.017845061047004e-12,1.2
21,7.0,5.0,12.0,7.077135716805205e-09,5.0187485296176944e-17,1.0163534209701895e-19,3.188029831996855e-10,0.07819494765745358,8.281061922439874e-12,1.2
22,7.0,5.0,16.0,5.7605786597052125e-09,3.32393081644558e-17,5.504166980470018e-20,2.346096114925818e-10,0.06315945845592147,3.426010090333499e-12,1.2
23,7.0,5.0,20.0,4.79587612762696e-09,2.3032567884367405e-17,3.2140052825235943e-20,1.7927647036138328e-10,0.051885479654403724,1.4697471552649663e-12,1.2
24,9.0,5.0,12.0,6.502136592387249e-09,4.234199588465302e-17,6.421561859175035e-20,2.534080081444751e-10,0.057197171300345906,2.7817304035589954e-12,1.2
25,9.0,5.0,16.0,5.3403385221417636e-09,2.855499938394886e-17,3.578385287758557e-20,1.8916620437484484e-10,0.04550810441053806,1.0282543161510971e-12,1.2
26,9.0,5.0,20.0,4.475858481289054e-09,2.0054606686672053e-17,2.1297542144895885e-20,1.4593677447749722e-10,0.0367319137217812,3.8726214502370596e-13,1.2
27,11.0,5.0,12.0,5.800155442710875e-09,3.3677234878651516e-17,3.543171904292575e-20,1.8823315075439224e-10,0.036273242012969914,4.780712889534049e-13,1.2
28,11.0,5.0,16.0,4.818078603064922e-09,2.3234377163368188e-17,2.0495738056159946e-20,1.431633265056381e-10,0.0283413253951383,1.4750177812956006e-13,1.2
29,11.0,5.0,20.0,4.0760194923479135e-09,1.662656979167034e-17,1.263488967019661e-20,1.1240502511096472e-10,0.022645891574501406,4.7582454155264276e-14,1.2
30,3.0,6.0,12.0,5.487807677918119e-09,3.017008154397968e-17,5.4048434162625723e-20,2.3248319113997408e-10,0.06880768485664081,4.30412294131503e-12,1.2
31,3.0,6.0,16.0,4.538820402633909e-09,2.0631617620900354e-17,3.072697353451326e-20,1.7529111082571547e-10,0.05601148002574172,1.8089378813826116e-12,1.2
32,3.0,6.0,20.0,3.82885862036968e-09,1.4679029000807775e-17,1.8870666028564626e-20,1.3737054279780883e-10,0.04697311954152743,8.262337401252588e-13,1.2
33,5.0,6.0,12.0,6.532790303075261e-09,4.275690568990862e-17,7.955654595445532e-20,2.8205769969007284e-10,0.07163421255537433,5.8209916194543e-12,1.2
34,5.0,6.0,16.0,5.3533182104895705e-09,2.8702364897533115e-17,4.4349034773859016e-20,2.105921052030655e-10,0.05843133983453643,2.4606359056820954e-12,1.2
35,5.0,6.0,20.0,4.4762428041249945e-09,2.0063049009549073e-17,2.629936806827742e-20,1.621707990615987e-10,0.04811137284798524,1.0520588393751484e-12,1.2
36,7.0,6.0,12.0,6.460407836650821e-09,4.180421168867303e-17,6.73422728136904e-20,2.5950389749229277e-10,0.061249951963185854,3.4733543095902997e-12,1.2
37,7.0,6.0,16.0,5.302442343736144e-09,2.8153373837606586e-17,3.747902896053775e-20,1.9359501274706887e-10,0.049026841398745025,1.3323403405442126e-12,1.2
38,7.0,6.0,20.0,4.446337246816004e-09,1.9792278175485862e-17,2.236326306254185e-20,1.4954351561516083e-10,0.03987298511588235,5.258091890339022e-13,1.2
39,9.0,6.0,12.0,6.024273323395031e-09,3.633792471071985e-17,4.605563575083406e-20,2.146057682142632e-10,0.04615431347400873,1.2204599848099002e-12,1.2
40,9.0,6.0,16.0,4.978125431740616e-09,2.480792592986368e-17,2.6193115720982376e-20,1.6184287355636755e-10,0.03644688530956483,4.179632867758504e-13,1.2
41,9.0,6.0,20.0,4.192210099077595e-09,1.759037318049578e-17,1.5747665687601892e-20,1.2548970351228778e-10,0.0289545550935821,1.4025701764344196e-13,1.2
42,11.0,6.0,12.0,5.45236644017519e-09,2.9755866389466504e-17,2.7566591517827393e-20,1.6603189909721382e-10,0.030412772390540344,2.2318590081706097e-13,1.2
43,11.0,6.0,16.0,4.5503302319325974e-09,2.072162100440252e-17,1.6115784762755726e-20,1.269479608452051e-10,0.023471841278063885,6.221926906427086e-14,1.2
44,11.0,6.0,20.0,3.861165632279816e-09,1.4918560355453863e-17,9.960315555073555e-21,9.980138052689229e-11,0.01840859988135643,1.749893846522732e-14,1.2
45,3.0,7.0,12.0,4.954088564865666e-09,2.4576049028082815e-17,3.3055519550062096e-20,1.8181176955868973e-10,0.04964349099923554,1.300920381246673e-12,1.2
46,3.0,7.0,16.0,4.126963206754186e-09,1.7051190548406884e-17,1.9365238504087652e-20,1.3915904032468625e-10,0.04014076536624178,5.004715587417349e-13,1.2
47,3.0,7.0,20.0,3.5016069671496463e-09,1.2273202985942108e-17,1.1951633551163175e-20,1.0932352697916024e-10,0.03262643430914519,1.9030197767346835e-13,1.2
48,5.0,7.0,12.0,5.897965569246304e-09,3.483608387052766e-17,5.0086014512778964e-20,2.2379904940097258e-10,0.053754681865718724,2.0426043369931833e-12,1.2
49,5.0,7.0,16.0,4.8666429215953e-09,2.3712412956449974e-17,2.8199630136331866e-20,1.679274549808097e-10,0.04259727221946845,7.361299144545272e-13,1.2
50,5.0,7.0,20.0,4.1007628173303945e-09,1.683340424168081e-17,1.7148557681295132e-20,1.309525016228981e-10,0.03472114700767895,2.850705763296583e-13,1.2
51,7.0,7.0,12.0,5.8839674177696415e-09,3.4665554342361216e-17,4.448176898647152e-20,2.109070150243266e-10,0.046865577479613264,1.259327967618156e-12,1.2
52,7.0,7.0,16.0,4.8635210896140585e-09,2.3678906662034488e-17,2.5069272913769958e-20,1.583327916565926e-10,0.03658062029950433,4.141575578402592e-13,1.2
53,7.0,7.0,20.0,4.100530964776422e-09,1.6829438372099872e-17,1.5084179009617898e-20,1.2281766570659896e-10,0.029003838166931167,1.3815755097765692e-13,1.2
54,9.0,7.0,12.0,5.547317605981918e-09,3.080486379847652e-17,3.213117683956262e-20,1.7925171363075619e-10,0.03585316729454707,4.370471105267318e-13,1.2
55,9.0,7.0,16.0,4.614052014986111e-09,2.1308079595246445e-17,1.8603598249058795e-20,1.363950081530068e-10,0.02791806659079767,1.3266580371420547e-13,1.2
56,9.0,7.0,20.0,3.908536470401033e-09,1.5288061269647818e-17,1.1403929192850642e-20,1.0678918106648557e-10,0.02199869735597731,4.009878793117282e-14,1.2
57,11.0,7.0,12.0,5.087903012139689e-09,2.590741750150988e-17,2.0660440569761858e-20,1.43737401429697e-10,0.02438976959915757,8.226035232523193e-14,1.2
58,11.0,7.0,16.0,4.269904778091182e-09,1.8244390143496708e-17,1.2303329530799304e-20,1.1092037473250487e-10,0.018713870706656505,2.0902795371191932e-14,1.2
59,11.0,7.0,20.0,3.639699123418629e-09,1.3255077538616939e-17,7.667829602601476e-21,8.756614415743951e-11,0.014425853857561295,5.04620602479796e-15,1.2
60,3.0,8.0,12.0,4.476936308706957e-09,2.006353819708049e-17,2.0579484861819032e-20,1.43455515271526e-10,0.03504671681380039,3.2280093776400217e-13,1.2
61,3.0,8.0,16.0,3.762026567026694e-09,1.4164990386529327e-17,1.2146495514672231e-20,1.1021114061052191e-10,0.02719003973829696,9.681957403417484e-14,1.2
62,3.0,8.0,20.0,3.217817031462634e-09,1.0362223395505486e-17,7.876947534486903e-21,8.87521691818679e-11,0.02265693504807052,3.76453382054815e-14,1.2
63,5.0,8.0,12.0,5.321485999034791e-09,2.83496061030179e-17,3.1392865094594757e-20,1.7718031802261433e-10,0.03883256795124724,5.695034838657757e-13,1.2
64,5.0,8.0,16.0,4.4326166774772245e-09,1.9666440251105573e-17,1.8349641656343468e-20,1.354608491644116e-10,0.03072219371179065,1.8907466445107563e-13,1.2
65,5.0,8.0,20.0,3.762368057064627e-09,1.4166688089785187e-17,1.1274692964930239e-20,1.0618235712645598e-10,0.02431472712321577,6.002012549556776e-14,1.2
66,7.0,8.0,12.0,5.3426034212579615e-09,2.8572223980832357e-17,2.881266399508127e-20,1.6974293503731243e-10,0.034241060702296024,3.516326354912283e-13,1.2
67,7.0,8.0,16.0,4.45594443427066e-09,1.9872142887417774e-17,1.6702086110099536e-20,1.2923655098345643e-10,0.02639483958880238,1.011508139044715e-13,1.2
68,7.0,8.0,20.0,3.7793153403239935e-09,1.4293531566982002e-17,1.0307125373739458e-20,1.0152401377870882e-10,0.02085327441922462,3.047042500354927e-14,1.2
69,9.0,8.0,12.0,5.089025765058288e-09,2.5920329356368982e-17,2.2146118941888057e-20,1.488157214204469e-10,0.027044758156745553,1.280475566562095e-13,1.2
70,9.0,8.0,16.0,4.264150376057438e-09,1.8196006663627635e-17,1.3028233996849057e-20,1.1414128962320803e-10,0.020618250726958696,3.265228017608209e-14,1.2
71,9.0,8.0,20.0,3.6289839513510846e-09,1.317754036202544e-17,8.01584286170891e-21,8.953123958545928e-11,0.015741084102443768,7.756529773794744e-15,1.2
72,11.0,8.0,12.0,4.723074987154524e-09,2.2322570078266127e-17,1.5132743981420985e-20,1.230152184951967e-10,0.0188754590003634,2.4069059203197428e-14,1.2
73,11.0,8.0,16.0,3.983052369061806e-09,1.5873752099279696e-17,9.045924590832012e-21,9.511006566516508e-11,0.0140494751918111,4.833851202971665e-15,1.2
74,11.0,8.0,20.0,3.4148418595352885e-09,1.1666916960711425e-17,5.772035076997702e-21,7.597391050220926e-11,0.010854075997421489,1.0756304462890802e-15,1.2
0,3.0,4.0,12.0,6.645333842395267e-09,4.440569135699072e-17,2.4522948010687807e-19,4.952065024884852e-10,0.18006276362046658,7.649775630657036e-11,1.4
1,3.0,4.0,16.0,5.412338565245772e-09,2.942692386208594e-17,1.335151172392787e-19,3.6539720475022615e-10,0.15689831104994567,4.409286809175541e-11,1.4
2,3.0,4.0,20.0,4.509404844138312e-09,2.0413837991160393e-17,7.910594282231849e-20,2.812577871318739e-10,0.13934330938145004,2.7047354055728858e-11,1.4
3,5.0,4.0,12.0,7.884500198531386e-09,6.251115180813539e-17,3.4580842749392664e-19,5.880547827319549e-10,0.18027063199247972,9.102219151394774e-11,1.4
4,5.0,4.0,16.0,6.338946537103525e-09,4.036273200121351e-17,1.804888009567433e-19,4.248397356141999e-10,0.15523976135155604,5.026149353293578e-11,1.4
5,5.0,4.0,20.0,5.232938973343671e-09,2.7486689476627532e-17,1.0303917788841568e-19,3.2099716180741486e-10,0.13577650564307628,2.9322092559120005e-11,1.4
6,7.0,4.0,12.0,7.609275109277906e-09,5.815634769605077e-17,2.552800073744715e-19,5.052524194642431e-10,0.153137365701704,5.826743603287743e-11,1.4
7,7.0,4.0,16.0,6.146140349711447e-09,3.7910622037500886e-17,1.3558083914973561e-19,3.6821303500790897e-10,0.13079141180353873,3.11947714568273e-11,1.4
8,7.0,4.0,20.0,5.095643329241554e-09,2.6044259238074618e-17,7.867829923067328e-20,2.804965226712682e-10,0.11368174922645216,1.769736345786702e-11,1.4
9,9.0,4.0,12.0,6.88339681575406e-09,4.753060278163661e-17,1.4945105850347308e-19,3.8658900463343896e-10,0.11762930913699511,2.6253737660382394e-11,1.4
10,9.0,4.0,16.0,5.626344720153884e-09,3.1737954449882816e-17,8.219953987932279e-20,2.867046213079287e-10,0.09915895988876101,1.3310377244691901e-11,1.4
11,9.0,4.0,20.0,4.701212185707839e-09,2.2150393185255704e-17,4.8997170207824616e-20,2.213530442705151e-10,0.08539404905939241,7.18273803371764e-12,1.4
12,11.0,4.0,12.0,6.061944117996235e-09,3.682366387262047e-17,7.649738291131872e-20,2.7658160262627506e-10,0.08023599420656467,7.674477453778575e-12,1.4
13,11.0,4.0,16.0,5.015193411839616e-09,2.519615750663562e-17,4.399254847613329e-20,2.0974400700886136e-10,0.06693014306930753,3.5999826365088386e-12,1.4
14,11.0,4.0,20.0,4.237135139635859e-09,1.798054571747625e-17,2.7231525939258196e-20,1.6501977438858107e-10,0.057106338854526026,1.8030300216970243e-12,1.4
15,3.0,5.0,12.0,6.021139847370712e-09,3.6407491719277635e-17,1.5336665768223518e-19,3.9162055319177923e-10,0.14851466238733507,4.2615619632447435e-11,1.4
16,3.0,5.0,16.0,4.938887906678359e-09,2.4478616713355885e-17,8.600295862214495e-20,2.932626103378079e-10,0.1289347523294686,2.4131164167148543e-11,1.4
17,3.0,5.0,20.0,4.142543154886059e-09,1.7212195869428018e-17,5.153207933467182e-20,2.270067825741597e-10,0.1128053084945937,1.4083201614363022e-11,1.4
18,5.0,5.0,12.0,7.155988010570089e-09,5.1429359725935444e-17,2.2119531851257543e-19,4.703140636984773e-10,0.15083984085961863,5.271311655559722e-11,1.4
19,5.0,5.0,16.0,5.810400912595075e-09,3.38800685341848e-17,1.1930976909912223e-19,3.4541246228114327e-10,0.12917604801087876,2.853121819512872e-11,1.4
20,5.0,5.0,20.0,4.826510535691619e-09,2.3364786183137832e-17,6.958223199563631e-20,2.637844422926347e-10,0.1122892140050589,1.620178739480154e-11,1.4
21,7.0,5.0,12.0,6.9972288896379745e-09,4.9137516780233615e-17,1.7630464624933265e-19,4.198864682855744e-10,0.13113309058633593,3.576147750571328e-11,1.4
22,7.0,5.0,16.0,5.7016631894979095e-09,3.260502112734476e-17,9.605800086928418e-20,3.099322520637118e-10,0.11124341910224811,1.8649938891208823e-11,1.4
23,7.0,5.0,20.0,4.7507906754408464e-09,2.2626367507567735e-17,5.635546571204222e-20,2.373930616341645e-10,0.09564241034369825,1.0129769859797564e-11,1.4
24,9.0,5.0,12.0,6.438451954046027e-09,4.1566008672423043e-17,1.1234510786394077e-19,3.3517921752987725e-10,0.10307715802478659,1.7008690310762106e-11,1.4
25,9.0,5.0,16.0,5.292725847965079e-09,2.8075865988820594e-17,6.29190871029318e-20,2.508367738249952e-10,0.08648768983997013,8.399465838323068e-12,1.4
26,9.0,5.0,20.0,4.4390823431468804e-09,1.9743050264162795e-17,3.7598214924397036e-20,1.939025913297629e-10,0.07339908453028304,4.269415273406915e-12,1.4
27,11.0,5.0,12.0,5.752717528058142e-09,3.315632294247465e-17,6.25639848472645e-20,2.501279369587981e-10,0.07269679891861176,5.368733929903516e-12,1.4
28,11.0,5.0,16.0,4.781957181812885e-09,2.2903447447505552e-17,3.633295881372431e-20,1.906120636626242e-10,0.06020208923574585,2.428155678644376e-12,1.4
29,11.0,5.0,20.0,4.0476331997907645e-09,1.6405801537590514e-17,2.2467017542091392e-20,1.4989001815361619e-10,0.05073268271809035,1.1469988027237525e-12,1.4
30,3.0,6.0,12.0,5.429467890950866e-09,2.957322999666553e-17,9.410841779908498e-20,3.067709533171043e-10,0.11882462510409787,2.128742044424571e-11,1.4
31,3.0,6.0,16.0,4.494760801761069e-09,2.025665818479876e-17,5.378351975095086e-20,2.319127416744299e-10,0.1014312928848804,1.134368021228236e-11,1.4
32,3.0,6.0,20.0,3.794289545680953e-09,1.4429792179601097e-17,3.315902313732495e-20,1.8209619199018126e-10,0.08861473106255514,6.4717149627884055e-12,1.4
33,5.0,6.0,12.0,6.462035363487927e-09,4.189626662754166e-17,1.383655885731205e-19,3.719752526353339e-10,0.12256705021092716,2.755954509713599e-11,1.4
