NAME,S,X,Y,PX,PY,ALFX,ALFY,BETX,BETY,EMITX,EMITY,DX,DY,SIGX,SIGY
QM34,30.195,0,0,0,0,0.7762415549,2.86328148,0.3999482675,4.693154732,0,0,0,0,0.012300941087155917,0.04213750966316236
DR100,30.4215,0,0,0,0,-0.3254262201,4.958600001,0.3271073698,2.49565978,0,0,0,0,0.01112452799084471,0.030727633812499686
RF67,30.4985,0,0,0,0,-0.5964880791,4.124601514,0.3999765356,1.794882639,0,0,0,0,0.012301375790987617,0.026058802660800445
DR101,30.6525,0,0,0,0,-1.120769866,2.572435001,0.665583722,0.7590562908,0,0,0,0,0.015868569365835403,0.016946242644993767
RF68,30.8065,0,0,0,0,-1.66732924,1.016124693,1.098370826,0.2043050427,0,0,0,0,0.020385009731983903,0.00879176298778432
DR102,30.8835,0,0,0,0,-1.931959289,0.2511424773,1.375137966,0.1068585869,0,0,0,0,0.022809174351045416,0.006358301857448451
QM35,31.11,0,0,0,0,-0.6760854647,-2.413066594,2.14218681,0.5451286419,0,0,0,0,0.028468533707791777,0.014361041234421895
DR103,31.3365,0,0,0,0,1.10716288,-7.204448589,1.883239302,2.695175264,0,0,0,0,0.026692495804667746,0.03193228043438501
RF69,31.4135,0,0,0,0,0.9817187992,-8.792587838,1.72775148,3.93697142,0,0,0,0,0.025566840697989607,0.0385938015761248
DR104,31.5675,0,0,0,0,0.8078690953,-11.83499236,1.454024729,7.09206681,0,0,0,0,0.02345429185339241,0.051799174387190505
RF70,31.7215,0,0,0,0,0.6095733571,-15.09892815,1.239020543,11.22807033,0,0,0,0,0.021650886440724694,0.06517619321327182
DR105,31.7985,0,0,0,0,0.5253176505,-16.6511176,1.152640991,13.64465015,0,0,0,0,0.020882546575624127,0.07184848764692651
QM36,32.025,0,0,0,0,-0.6935093357,-2.615173024,1.114795365,19.5208765,0,0,0,0,0.02053685826333289,0.08593816686091671
DR106,32.2515,0,0,0,0,-2.516790293,13.44039063,1.887660885,15.59408503,0,0,0,0,0.026723812560675603,0.07680975460329591
RF71,32.3285,0,0,0,0,-2.857344115,12.28765262,2.303497492,13.6762108,0,0,0,0,0.029520948047717276,0.07193153394002229
DR107,32.4825,0,0,0,0,-3.46140344,10.60031677,3.262883931,10.20109057,0,0,0,0,0.03513478021597457,0.06212404567605976
RF72,32.6365,0,0,0,0,-4.150413467,8.77341106,4.425141101,7.270291552,0,0,0,0,0.040916642563956905,0.052445996570564236
DR108,32.7135,0,0,0,0,-4.462699199,7.96024265,5.078195936,6.001529156,0,0,0,0,0.04383198667570257,0.04765049195502633
QM37,32.94,0,0,0,0,0.7333095759,2.5788314,6.401860991,3.485395129,0,0,0,0,0.04921410012356149,0.03631302583001639
DR109,33.1665,0,0,0,0,5.365284051,-0.5651236662,4.533208818,3.280713237,0,0,0,0,0.04141324780303199,0.03523064254907365
RF73,33.2435,0,0,0,0,4.795620413,-0.6596910841,3.773813477,3.3834552,0,0,0,0,0.03778562796006906,0.035778048118408415
DR110,33.3975,0,0,0,0,3.829783532,-0.7241168055,2.463759891,3.593632312,0,0,0,0,0.030530619662830705,0.03687255638274269
RF74,33.5515,0,0,0,0,2.836793226,-0.8602847787,1.45336856,3.839955165,0,0,0,0,0.023448999056232628,0.038115314308310964
DR111,33.6285,0,0,0,0,2.362706189,-0.8947956389,1.057389897,3.973616954,0,0,0,0,0.020001105788476088,0.03877300209262385
QM38,33.855,0,0,0,0,0.6836654498,2.684862872,0.3695593089,3.840565756,0,0,0,0,0.011824383364169086,0.038118344544576514
DR112,34.0815,0,0,0,0,-0.3997274911,4.191839693,0.3324174731,1.970922152,0,0,0,0,0.011214459594987862,0.027306822289649844
RF75,34.1585,0,0,0,0,-0.6730897447,3.448552251,0.4153141948,1.393057536,0,0,0,0,0.01253501378958656,0.022957307723567546
DR113,34.3125,0,0,0,0,-1.208539688,2.032159607,0.7032855226,0.5542697048,0,0,0,0,0.016311814250702633,0.014480948180341435
RF76,34.4665,0,0,0,0,-1.765087567,0.6130452013,1.160071992,0.1496563203,0,0,0,0,0.020949752636620987,0.007524609386361108
DR114,34.5435,0,0,0,0,-2.037991737,-0.09414601521,1.452624812,0.1097398715,0,0,0,0,0.02344299838358502,0.006443452810874812
QM39,34.77,0,0,0,0,-0.6996659329,-2.711008735,2.258479441,0.6805472382,0,0,0,0,0.029231055625046024,0.016045954875739534
DR115,34.9965,0,0,0,0,1.183662896,-7.713900648,1.97880775,3.018071421,0,0,0,0,0.027361394630326892,0.033791010949685195
RF77,35.0735,0,0,0,0,1.057815831,-9.333958134,1.81149819,4.341745864,0,0,0,0,0.02617914031409789,0.04052925570268639
DR116,35.2275,0,0,0,0,0.8768889794,-12.47330279,1.512251092,7.71474597,0,0,0,0,0.023919295382620193,0.05402530703613362
RF78,35.3815,0,0,0,0,0.6733984061,-15.82706765,1.274285104,12.10937084,0,0,0,0,0.02195683467244152,0.06768574575323023
DR117,35.4585,0,0,0,0,0.5847598224,-17.44103348,1.176511871,14.69468143,0,0,0,0,0.021097674390811585,0.07456182274481722
QM40,35.685,0,0,0,0,-0.6428067579,-2.284594555,1.113682159,20.90738176,0,0,0,0,0.020526601912840614,0.08893777356610565
DR118,35.9115,0,0,0,0,-2.441948165,14.66763562,1.874253774,16.42710342,0,0,0,0,0.026628740511284943,0.07883461014557062
RF79,35.9885,0,0,0,0,-2.770594253,13.39553024,2.285669962,14.28591593,0,0,0,0,0.029406489963230146,0.07351745656560761
DR119,36.1425,0,0,0,0,-3.362392654,11.42635933,3.241829069,10.4160763,0,0,0,0,0.035021237225316894,0.06277525779592022
RF80,36.2965,0,0,0,0,-4.030069885,9.333216091,4.400545256,7.18969767,0,0,0,0,0.040802772554925204,0.05215449479279925
DR120,36.3735,0,0,0,0,-4.336075007,8.376087413,5.053956267,5.806569113,0,0,0,0,0.043727250292143784,0.04687013759064645
QM41,36.6,0,0,0,0,0.8347556563,2.959801627,6.360757391,3.06803985,0,0,0,0,0.04905585440718877,0.03406959153186601
DR121,36.8265,0,0,0,0,5.34665995,0.1878933724,4.418337206,2.575297833,0,0,0,0,0.040885174682293496,0.031214052738914397
RF81,36.9035,0,0,0,0,4.761740316,0.1129520645,3.638797036,2.558793951,0,0,0,0,0.03710353980338638,0.031113873832292985
DR122,37.0575,0,0,0,0,3.746135713,0.05116776098,2.310702871,2.533174562,0,0,0,0,0.02956708300981117,0.03095772141261171
RF82,37.2115,0,0,0,0,2.708614249,-0.05322728248,1.304939144,2.537061539,0,0,0,0,0.022219360639888344,0.030981463524204382
DR123,37.2885,0,0,0,0,2.210925654,-0.08402064549,0.9216875829,2.547753694,0,0,0,0,0.018673610544180576,0.0310466787989795
QM42,37.515,0,0,0,0,0.5350254443,1.993493343,0.2907674011,2.265223768,0,0,0,0,0.010488401065679415,0.029274668339543678
DR124,37.7415,0,0,0,0,-0.6643758809,2.501867712,0.339351755,1.032768216,0,0,0,0,0.01133082359867742,0.0197668679270019
RF83,37.8185,0,0,0,0,-1.003072752,1.942868359,0.4705236449,0.6883652859,0,0,0,0,0.013342191043692761,0.016137858718089655
DR125,37.9725,0,0,0,0,-1.664776088,0.8663762773,0.8845629037,0.2523819761,0,0,0,0,0.018293667858251567,0.009771598110206139
RF84,38.1265,0,0,0,0,-2.351188364,-0.2125889014,1.50996742,0.1511313543,0,0,0,0,0.023901228124129027,0.007561600273696382
DR126,38.2035,0,0,0,0,-2.685124367,-0.7467684509,1.898974582,0.2252325669,0,0,0,0,0.02680377751797074,0.009231069522327141
QM43,38.43,0,0,0,0,-0.8728560055,-3.164141898,2.951421116,1.01961464,0,0,0,0,0.03341581198366071,0.019640586840469067
DR127,38.6565,0,0,0,0,1.620624993,-8.372389727,2.557833531,3.634723547,0,0,0,0,0.031108034129717268,0.037082766017091436
RF85,38.7335,0,0,0,0,1.473556116,-9.965065523,2.325063607,5.064679456,0,0,0,0,0.029658818603265167,0.043773614673756976
DR128,38.8875,0,0,0,0,1.263928411,-13.00873057,1.90434802,8.595451602,0,0,0,0,0.026841673415661658,0.05702572012237723
RF86,39.0415,0,0,0,0,1.029515399,-16.26152094,1.554115992,13.11280916,0,0,0,0,0.02424812394722554,0.07043431559401378
DR129,39.1185,0,0,0,0,0.9281694748,-17.80930008,1.404428349,15.71791735,0,0,0,0,0.02305081165965613,0.07711412391956204
QM44,39.345,0,0,0,0,-0.421061911,-1.630335468,1.212583124,21.82422434,0,0,0,0,0.021418654652155627,0.09086692621046932
DR130,39.5715,0,0,0,0,-2.137529892,15.80841364,1.852787426,16.93864233,0,0,0,0,0.02647580818297321,0.08005265266123668
RF87,39.6485,0,0,0,0,-2.402086857,14.44491045,2.205752111,14.66437463,0,0,0,0,0.028887820734720526,0.07448489366679985
DR131,39.8025,0,0,0,0,-2.869658297,12.26691369,3.008851053,10.59508884,0,0,0,0,0.033739354802586476,0.06331239317441673
RF88,39.9565,0,0,0,0,-3.398947248,9.976710133,3.969604727,7.217021442,0,0,0,0,0.03875342227693939,0.052253504946434486
DR132,40.0335,0,0,0,0,-3.639113157,8.918736771,4.504131592,5.78194936,0,0,0,0,0.04128021625520192,0.046770667753107634
QM45,40.26,0,0,0,0,0.9197697087,3.337193137,5.532230215,2.92664234,0,0,0,0,0.04574952093904214,0.03327524442244597
DR133,40.4865,0,0,0,0,4.77270859,0.6441448212,3.819127491,2.256394791,0,0,0,0,0.038011806234846124,0.029217561902877623
RF89,40.5635,0,0,0,0,4.251600126,0.5631979359,3.142012607,2.170407754,0,0,0,0,0.03447786701835713,0.028655440884281097
DR134,40.7175,0,0,0,0,3.330035967,0.4710784405,1.991194301,2.013414702,0,0,0,0,0.027446896771148088,0.027599616426275543
RF90,40.8715,0,0,0,0,2.3914242,0.3502802492,1.12437788,1.891508398,0,0,0,0,0.020624934365104302,0.026751033518956493
DR135,40.9485,0,0,0,0,1.937690482,0.3052122226,0.7956673374,1.841736724,0,0,0,0,0.017350108451531038,0.026396734397667473
QM46,41.175,0,0,0,0,0.4054115771,1.610914386,0.269173472,1.509904212,0,0,0,0,0.010091426393251132,0.023900727860143932
DR136,41.4015,0,0,0,0,-0.7761916478,1.680985608,0.3675115929,0.6421250872,0,0,0,0,0.01179157859846725,0.015586415430530645
RF91,41.4785,0,0,0,0,-1.114946225,1.222270685,0.5124367993,0.4227781553,0,0,0,0,0.013923761753916443,0.012647150840599933
DR137,41.6325,0,0,0,0,-1.781458168,0.3240706517,0.9534563302,0.1873252839,0,0,0,0,0.01899270539964643,0.008418498296417873
RF92,41.7865,0,0,0,0,-2.471685297,-0.5774756007,1.603386051,0.2262382004,0,0,0,0,0.024629493407718996,0.009251654320578789
DR138,41.8635,0,0,0,0,-2.810434901,-1.027788495,2.006941041,0.3488806834,0,0,0,0,0.027555210668751228,0.01148880586247563
QM47,42.09,0,0,0,0,-0.8871870512,-3.389812315,3.089530863,1.2315321,0,0,0,0,0.03418870867666732,0.021585360026667964
DR139,42.3165,0,0,0,0,1.720247635,-8.701708106,2.670964495,3.954317886,0,0,0,0,0.03178853299072347,0.038678731105897195
RF93,42.3935,0,0,0,0,1.571557389,-10.26313242,2.425672709,5.417087481,0,0,0,0,0.030293714604238207,0.04527092341980005
DR140,42.5475,0,0,0,0,1.351960232,-13.27650664,1.97686417,9.030813266,0,0,0,0,0.02734795418269448,0.05845206516003639
RF94,42.7015,0,0,0,0,1.109251156,-16.48645053,1.601313896,13.6193694,0,0,0,0,0.02461357315325795,0.07178189650089442
DR141,42.7785,0,0,0,0,1.001816852,-18.03142566,1.438484994,16.28176959,0,0,0,0,0.023328622554430238,0.07848510270084536
QM48,43.005,0,0,0,0,-0.3661583292,-1.269792053,1.216537983,22.45455147,0,0,0,0,0.021453554858552205,0.09216979484852734
DR142,43.2315,0,0,0,0,-2.055894808,16.47957378,1.832250349,17.23954467,0,0,0,0,0.026328664786587665,0.08076056045363553
RF95,43.3085,0,0,0,0,-2.306922382,15.04836906,2.174226176,14.84508947,0,0,0,0,0.028680636721943212,0.07494244162636396
DR143,43.4625,0,0,0,0,-2.757484069,12.67414545,2.958992823,10.54928404,0,0,0,0,0.03345864773321548,0.06317538853555145
RF96,43.6165,0,0,0,0,-3.262951672,10.20110287,3.897368555,7.014434318,0,0,0,0,0.03839919916524744,0.05151488742143875
DR144,43.6935,0,0,0,0,-3.495400136,9.036052731,4.423059306,5.518093931,0,0,0,0,0.0409070168728774,0.04569103260215039
QM49,43.92,0,0,0,0,0.9774475155,3.47241496,5.420445918,2.564375544,0,0,0,0,0.045284954574645375,0.031147790275230666
DR145,44.1465,0,0,0,0,4.684156323,0.9865151804,3.680724589,1.747279587,0,0,0,0,0.037316687861107076,0.025710920779465265
RF97,44.2235,0,0,0,0,4.157577611,0.8763131392,3.000403326,1.606355724,0,0,0,0,0.033691957774152535,0.024652291319057867
DR146,44.3775,0,0,0,0,3.207314341,0.7047041893,1.852026894,1.359834383,0,0,0,0,0.02647037373166606,0.022681900324548553
RF98,44.5315,0,0,0,0,2.243247773,0.5169890076,1.003532464,1.170961267,0,0,0,0,0.0194850776928411,0.021047847743824885
DR147,44.6085,0,0,0,0,1.774015871,0.4325048449,0.6899322154,1.096840787,0,0,0,0,0.016156215623643,0.02037080654638058
QM50,44.835,0,0,0,0,0.2364396716,0.9660177449,0.2261853812,0.827047403,0,0,0,0,0.00925057427860496,0.017688932705823477
DR148,45.0615,0,0,0,0,-1.090814683,0.7400144904,0.4321044749,0.3610241024,0,0,0,0,0.012785885489567508,0.011687039908625197
RF99,45.1385,0,0,0,0,-1.495071756,0.4016721582,0.6355172486,0.2725653677,0,0,0,0,0.01550601142914077,0.01015480914085559
DR149,45.2925,0,0,0,0,-2.289195237,-0.2629852397,1.22584161,0.2509309887,0,0,0,0,0.021535432990862774,0.009743468321866488
RF100,45.4465,0,0,0,0,-3.11113987,-0.9335287307,2.071116482,0.4381840381,0,0,0,0,0.027992306902057916,0.012875517849660834
DR150,45.5235,0,0,0,0,-3.512569546,-1.266037664,2.586792466,0.6094269917,0,0,0,0,0.03128363587703177,0.015184387256164616
QM51,45.75,0,0,0,0,-0.9701786636,-3.595147354,3.939096988,1.583360462,0,0,0,0,0.03860421855295494,0.02447520435469759
DR151,45.9765,0,0,0,0,2.332853403,-9.111681451,3.324224359,4.517149818,0,0,0,0,0.035463499769864515,0.04133982901599123
RF101,46.0535,0,0,0,0,2.142374799,-10.64039277,2.983009578,6.06954955,0,0,0,0,0.03359415738645142,0.0479197627527573
DR152,46.2075,0,0,0,0,1.851626206,-13.56021411,2.363302412,9.824503409,0,0,0,0,0.02990171361675922,0.060966565830941614
RF102,46.3615,0,0,0,0,1.536732159,-16.67076288,1.840110929,14.53522552,0,0,0,0,0.026385080953017042,0.07415617417391225
DR153,46.4385,0,0,0,0,1.395586004,-18.1533598,1.613549945,17.22585699,0,0,0,0,0.024707433495335173,0.08072849335920476
QM52,46.665,0,0,0,0,-0.08919587427,-0.4219070976,1.241544851,23.29938364,0,0,0,0,0.021672930343674675,0.0938876880414364
DR154,46.8915,0,0,0,0,-1.652399643,17.63788745,1.70964313,17.54460779,0,0,0,0,0.025432506334595706,0.08147197804702618
RF103,46.9685,0,0,0,0,-1.846729533,16.06923677,1.984741377,14.976072,0,0,0,0,0.027402386683544725,0.07527233498749367
DR155,47.1225,0,0,0,0,-2.188540292,13.40678408,2.605443558,10.44209256,0,0,0,0,0.03139621275037206,0.06285360586361502
RF104,47.2765,0,0,0,0,-2.57320367,10.65779534,3.3425499,6.749904213,0,0,0,0,0.03556111571658402,0.050534181232419234
DR156,47.3535,0,0,0,0,-2.747778011,9.358018881,3.749945771,5.217412551,0,0,0,0,0.03766594971515147,0.044428742158231505
QM53,47.58,0,0,0,0,0.9975738375,3.719102585,4.483840387,2.208107424,0,0,0,0,0.04118712718529587,0.028903239898493586
DR157,47.8065,0,0,0,0,3.973393397,1.317674446,3.001746105,1.25304436,0,0,0,0,0.033699496059491796,0.021773069138884764
RF105,47.8835,0,0,0,0,3.514344489,1.136951557,2.434222031,1.067637828,0,0,0,0,0.03034705298678487,0.02009779468094941
DR158,48.0375,0,0,0,0,2.677596118,0.8093324649,1.489551206,0.7707038212,0,0,0,0,0.023739094394311294,0.01707576560602626
RF106,48.1915,0,0,0,0,1.830789177,0.4745014413,0.8028572333,0.5756435315,0,0,0,0,0.017428322627369954,0.014757515330389197
DR159,48.2685,0,0,0,0,1.418553729,0.3126367827,0.555735255,0.5157793803,0,0,0,0,0.01450008015358444,0.01396909968813144
QM54,48.495,0,0,0,0,0.04610830465,0.2242565622,0.2225191736,0.422537581,0,0,0,0,0.009175297353752459,0.012643552011785356
DR160,48.7215,0,0,0,0,-1.286472203,-0.03599774223,0.5069612887,0.3484851518,0,0,0,0,0.013849172594355034,0.011482291494289398
RF107,48.7985,0,0,0,0,-1.693877576,-0.2591243122,0.735350933,0.3718024134,0,0,0,0,0.01667952783740589,0.011860214151799634
DR161,48.9525,0,0,0,0,-2.493198792,-0.6951417123,1.371418581,0.5167669884,0,0,0,0,0.022778307068793035,0.013982467223498414
RF108,49.1065,0,0,0,0,-3.320167876,-1.140916775,2.257706554,0.7968042851,0,0,0,0,0.029226053534774712,0.01736250001469246
DR162,49.1835,0,0,0,0,-3.724546156,-1.360257488,2.792624593,0.9867230278,0,0,0,0,0.03250444146091583,0.019321198417460442
QM55,49.41,0,0,0,0,-0.972885038,-3.689010246,4.176621377,1.953727647,0,0,0,0,0.039751084537453886,0.02718744775394647
DR163,49.6365,0,0,0,0,2.523061192,-9.199028927,3.517513946,4.880926346,0,0,0,0,0.036479959088195416,0.04297219676784194
RF109,49.7135,0,0,0,0,2.325835153,-10.60852927,3.156648007,6.399790363,0,0,0,0,0.034558072161159165,0.04920614053687319
DR164,49.8675,0,0,0,0,2.016988059,-13.30708545,2.496080732,10.03748678,0,0,0,0,0.030730225174033794,0.061623863342851866
RF110,50.0215,0,0,0,0,1.684965974,-16.17975556,1.935688566,14.54284778,0,0,0,0,0.027061643653380214,0.07417561534310048
DR165,50.0985,0,0,0,0,1.533762982,-17.55733149,1.690302621,17.11485899,0,0,0,0,0.02528824329008308,0.08046797851250884
QM56,50.325,0,0,0,0,-0.00680300401,0.009065715164,1.273004087,22.83113661,0,0,0,0,0.021945795482362997,0.09293947073097444
DR166,50.5515,0,0,0,0,-1.553255714,17.56849555,1.697516025,17.10808638,0,0,0,0,0.02534214491482997,0.08045205573566955
RF111,50.6285,0,0,0,0,-1.729631301,16.01600282,1.952257223,14.58104915,0,0,0,0,0.027177214853648227,0.0742729742568158
DR167,50.7825,0,0,0,0,-2.042547594,13.3131349,2.52956555,10.09240852,0,0,0,0,0.030935660830528466,0.06179222584239132
RF112,50.9365,0,0,0,0,-2.393077672,10.5347367,3.212822368,6.451501173,0,0,0,0,0.03486420656093679,0.049404535326597415
DR168,51.0135,0,0,0,0,-2.553952824,9.201067447,3.59293335,4.935077149,0,0,0,0,0.0368689703496113,0.043209913981894804
QM57,51.24,0,0,0,0,1.018582167,3.669402312,4.262912022,1.976323319,0,0,0,0,0.04015962173307525,0.027344212858325594
DR169,51.4665,0,0,0,0,3.803523159,1.340487265,2.826633012,1.008178333,0,0,0,0,0.032701761135669825,0.01953012884545645
RF113,51.5435,0,0,0,0,3.356673993,1.117819804,2.28160798,0.8211402518,0,0,0,0,0.02938034844855584,0.017625648273763936
DR170,51.6975,0,0,0,0,2.526862733,0.6950095586,1.373554893,0.5413518566,0,0,0,0,0.022796041491982822,0.014311206354506141
RF114,51.8515,0,0,0,0,1.688762379,0.2676957871,0.7239014175,0.3933009696,0,0,0,0,0.016549167138113614,0.01219828952717889
DR171,51.9285,0,0,0,0,1.276453053,0.05656190488,0.4941375347,0.3681754069,0,0,0,0,0.013672890970701066,0.011802223002274749
QM58,52.155,0,0,0,0,-0.09039551726,-0.1765236266,0.2168950932,0.4279831792,0,0,0,0,0.009058604363640053,0.01272476524317458
DR172,52.3815,0,0,0,0,-1.53682478,-0.2720653846,0.5918226493,0.501890715,0,0,0,0,0.014963466631606664,0.013779739555834558
RF115,52.4585,0,0,0,0,-1.986800417,-0.4442088372,0.8667771281,0.5586305752,0,0,0,0,0.01810881992420415,0.014537803004231853
DR173,52.6125,0,0,0,0,-2.874185008,-0.7774284019,1.622510735,0.7485575626,0,0,0,0,0.02477594441830567,0.016828640377309162
RF116,52.7665,0,0,0,0,-3.791393022,-1.122357425,2.662343091,1.045305735,0,0,0,0,0.03173718762475891,0.01988648812358999
DR174,52.8435,0,0,0,0,-4.241425755,-1.290821527,3.288337627,1.23336386,0,0,0,0,0.035271556865034255,0.021601406911488326
QM59,53.07,0,0,0,0,-0.9576034106,-3.676569146,4.880660255,2.190999029,0,0,0,0,0.04297102540508759,0.02879105115477747
DR175,53.2965,0,0,0,0,3.076208488,-9.318035716,4.017088753,5.232772654,0,0,0,0,0.038984515588108344,0.04449409337563926
RF117,53.3735,0,0,0,0,2.833735305,-10.70142468,3.564317027,6.807756467,0,0,0,0,0.0367218532945612,0.0507502790214311
DR176,53.5275,0,0,0,0,2.43852826,-13.34849564,2.741870476,10.55942286,0,0,0,0,0.032207713637840626,0.06320573988754216
RF118,53.6815,0,0,0,0,2.020862751,-16.16198776,2.048924481,15.18289135,0,0,0,0,0.02784193430440674,0.07579030777963981
DR177,53.7585,0,0,0,0,1.827334639,-17.50899118,1.748779196,17.80910424,0,0,0,0,0.02572195165834042,0.08208380246644639
QM60,53.985,0,0,0,0,0.223062294,0.7987817501,1.209852658,23.51263895,0,0,0,0,0.021394526051459258,0.09431637839219596
DR178,54.2115,0,0,0,0,-1.183541728,18.48056979,1.505894234,17.20078183,0,0,0,0,0.023868969186227298,0.08066971494556298
RF119,54.2885,0,0,0,0,-1.326379085,16.77033188,1.705338821,14.48259289,0,0,0,0,0.025400470890279275,0.07402179118327762
DR179,54.4425,0,0,0,0,-1.578345946,13.73548668,2.157676876,9.732076924,0,0,0,0,0.028571275718211886,0.06067910900738813
RF120,54.5965,0,0,0,0,-1.859239874,10.63687191,2.696529963,5.944487102,0,0,0,0,0.031940304623841634,0.047423502191062665
DR180,54.6735,0,0,0,0,-1.987613499,9.145466854,2.995320049,4.407967219,0,0,0,0,0.03366340525364602,0.040837167052313536
QM61,54.9,0,0,0,0,0.9531584505,3.597954307,3.497881368,1.479736406,0,0,0,0,0.036378012402032235,0.023660755516700768
DR181,55.1265,0,0,0,0,3.150060426,1.223879305,2.271828251,0.5094254279,0,0,0,0,0.029317313867278184,0.013882789481580823
RF121,55.2035,0,0,0,0,2.757336089,0.8393175339,1.816872924,0.3499214909,0,0,0,0,0.026217948440398882,0.011505930241843045
DR182,55.3575,0,0,0,0,2.024417044,0.08535421391,1.076717851,0.2067939672,0,0,0,0,0.020183077380983457,0.008845153234535932
RF122,55.5115,0,0,0,0,1.285563767,-0.671737848,0.5651164505,0.2979499038,0,0,0,0,0.014621953669956257,0.010617152450427561
DR183,55.5885,0,0,0,0,0.9236930854,-1.047230076,0.3948011576,0.4304680062,0,0,0,0,0.012221531664609896,0.012761651130961182
QM62,55.815,0,0,0,0,-0.3246236137,-1.203871747,0.2463024497,1.032860043,0,0,0,0,0.00965318866517137,0.019767746677822936
DR184,56.0415,0,0,0,0,-1.856927546,-0.4277655128,0.7434818611,1.338799597,0,0,0,0,0.016771488831267965,0.022505787559853153
RF123,56.1185,0,0,0,0,-2.329261015,-0.5105778995,1.068462826,1.414130148,0,0,0,0,0.02010555828679037,0.023130292201723343
DR185,56.2725,0,0,0,0,-3.252723293,-0.6474747379,1.925625348,1.591959261,0,0,0,0,0.026991208230648357,0.024541573449696027
RF124,56.4265,0,0,0,0,-4.207802978,-0.8030532345,3.07530451,1.81709358,0,0,0,0,0.03410990353415294,0.02621954045377426
DR186,56.5035,0,0,0,0,-4.673008751,-0.8722876762,3.7545302,1.945227654,0,0,0,0,0.03768896659848924,0.02712824169834255
QM63,56.73,0,0,0,0,-0.9059321726,-3.420555425,5.445077734,2.704077525,0,0,0,0,0.04538773083487273,0.03198497369469464
DR187,56.9565,0,0,0,0,3.557737937,-8.935615089,4.433719577,5.585446653,0,0,0,0,0.04095628338914395,0.04596903454957015
RF125,57.0335,0,0,0,0,3.282275618,-10.11443864,3.918795575,7.057237222,0,0,0,0,0.03850461037037908,0.051671823329091475
DR188,57.1875,0,0,0,0,2.824114736,-12.34669794,2.987568185,10.48257108,0,0,0,0,0.03361981672376294,0.0629753132724562
RF126,57.3415,0,0,0,0,2.34378121,-14.72625199,2.202366106,14.63050331,0,0,0,0,0.028865639667323136,0.07439882248247541
DR189,57.4185,0,0,0,0,2.119516108,-15.85893468,1.862865253,16.9569665,0,0,0,0,0.026547715183482472,0.08009594131096028
QM64,57.645,0,0,0,0,0.4076160589,1.479433956,1.231808677,21.85483631,0,0,0,0,0.021587783706477803,0.0909306315876677
DR190,57.8715,0,0,0,0,-0.9528661834,17.68628724,1.431836022,15.8526691,0,0,0,0,0.02327464527508402,0.07744397317578648
RF127,57.9485,0,0,0,0,-1.07005616,16.04792122,1.589008102,13.31431301,0,0,0,0,0.024518815429443532,0.07097343255985579
DR191,58.1025,0,0,0,0,-1.275222455,13.09669413,1.945455285,8.884768483,0,0,0,0,0.027129828928538262,0.057977500243599066
RF128,58.2565,0,0,0,0,-1.503766607,10.09254344,2.370937119,5.367408825,0,0,0,0,0.029949973785142213,0.04506286155448072
DR192,58.3335,0,0,0,0,-1.608280537,8.636477474,2.607391719,3.944370246,0,0,0,0,0.031407948458031576,0.03863004958997372
QM65,58.56,0,0,0,0,0.9102069185,3.387014095,2.983709734,1.249726224,0,0,0,0,0.033598099675307094,0.021744221837780364
DR193,58.7865,0,0,0,0,2.733384942,1.053618088,1.928570543,0.3675362148,0,0,0,0,0.027011841527430455,0.011791973587648668
RF129,58.8635,0,0,0,0,2.384578997,0.6150426642,1.542871204,0.2412456789,0,0,0,0,0.02416024118198952,0.009553581221715722
DR194,59.0175,0,0,0,0,1.72510697,-0.2543634729,0.9174764665,0.1863590355,0,0,0,0,0.018630902594060444,0.008396758366267427
RF130,59.1715,0,0,0,0,1.060862125,-1.127605715,0.4941635744,0.3971790478,0,0,0,0,0.013673251227981253,0.012258281597781447
DR195,59.2485,0,0,0,0,0.7329145114,-1.5636736,0.3573916117,0.6023838356,0,0,0,0,0.011628095933873478,0.01509638918269476
QM66,59.475,0,0,0,0,-0.4447257143,-1.535007083,0.2762661505,1.42213432,0,0,0,0,0.010223515664358541,0.02319566015898258
DR196,59.7015,0,0,0,0,-2.006588852,-0.3300841798,0.8289425804,1.750478674,0,0,0,0,0.01770918818482791,0.025734447025347894
RF131,59.7785,0,0,0,0,-2.48014599,-0.3956863507,1.173423221,1.809480988,0,0,0,0,0.02106996274695856,0.02616456030402658
DR197,59.9325,0,0,0,0,-3.412492982,-0.4934719644,2.074927451,1.945511719,0,0,0,0,0.028018048763173615,0.02713022241834873
RF132,60.0865,0,0,0,0,-4.375787278,-0.6112912777,3.270650236,2.117251377,0,0,0,0,0.03517656920517245,0.028302359336133117
DR198,60.1635,0,0,0,0,-4.848681594,-0.6610981116,3.978788552,2.214929378,0,0,0,0,0.03879822510505356,0.028947853786230347
QM67,60.39,0,0,0,0,-0.8451524638,-3.317292358,5.722467789,2.894979086,0,0,0,0,0.046529470142062594,0.03309475298597261
DR199,60.6165,0,0,0,0,3.809985348,-8.859476299,4.614420949,5.760060634,0,0,0,0,0.04178255887383576,0.046682053947560184
RF133,60.6935,0,0,0,0,3.513826269,-9.986520109,4.060294665,7.221230581,0,0,0,0,0.03919360440804798,0.052268740470381506
DR200,60.8475,0,0,0,0,3.007172157,-12.13650998,3.055215268,10.63104612,0,0,0,0,0.03399831054387707,0.06341973598390521
