S,emit_x,beta_x,alpha_x,gamma_x,emit_y,beta_y,alpha_y,gamma_y
16.1665,8.49261646249704e-05,0.8753636097864187,-0.9484980195843109,2.1701250450871017,8.348993975951336e-05,1.1071093469191071,3.9911397653685277,15.291350103598127
16.6195,8.497241585019243e-05,1.3356402377461472,0.9801451558127894,1.4679735388714206,8.243657007871868e-05,0.7067028518706829,-3.4628419587495203,18.382937605087577
16.7735,8.444622760745591e-05,1.071584121912145,0.7156381965791188,1.411123958896237,8.186542137467719e-05,2.2543767551369736,-6.41564289998871,18.701609535365318
17.0815,8.393214141436994e-05,0.7676229296019144,0.25219469637613406,1.3855789396909097,8.219007141183795e-05,8.01465575390838,-12.36065420024505,19.188069579038537
17.5345,8.374449100190685e-05,1.319630903012415,-2.3921554723815524,5.094157607782063,8.371253748118787e-05,13.93311719807304,9.959088193125428,7.190310410387255
17.6885,8.302854690444706e-05,2.1933639219025554,-3.252762775290428,5.279773938412386,8.365530886200364e-05,11.042623006004206,8.454789482215478,6.563971725664277
17.9965,8.224702945251806e-05,4.715525460183969,-5.028566098796062,5.574453416043165,8.385542073195099e-05,6.472888934244019,6.193062672745766,6.079823965518599
18.4495,8.211857233709818e-05,6.228476098208316,6.305509389064256,6.544048337490185,8.414415094227699e-05,4.073139070264509,-2.6836195354771526,2.013634611955929
18.6035,8.156999692077917e-05,4.495296273958122,5.179484418100459,6.190261362427095,8.369236626644028e-05,4.958130951312443,-3.138005766237985,2.1877357204677232
18.9115,8.105863897000162e-05,1.9366541553558196,3.246975355279122,5.960201477309833,8.319344584433465e-05,7.0987022633129495,-4.013373631639682,2.409900749824773
19.3645,8.109055192750431e-05,0.4775490545818461,0.0992143955635628,2.1146382483602393,8.289701240851791e-05,6.521964461412908,9.588274248750173,14.249541471606301
19.5185,8.061504131003285e-05,0.49891282481156174,-0.2361804321902391,2.116163674382061,8.201151652014129e-05,3.9852576928965693,7.348290080159155,13.800203485007815
19.8265,8.013714939995117e-05,0.8441646915192427,-0.9057672256966495,2.1564681458898813,8.031463250190916e-05,0.803974319668158,3.1704519234777213,13.74641593483386
20.2795,8.014426574370994e-05,1.29061172060833,0.9168050471598062,1.4260923445125382,7.883746118052315e-05,0.8288318972398352,-3.7526378872605233,18.19704473624865
20.4335,7.96794669845043e-05,1.0495203968756963,0.6689053100019965,1.3791388124115698,7.82380861200525e-05,2.4239869369224714,-6.622640383479776,18.50643869634514
20.7415,7.921499836815521e-05,0.7725528474708941,0.22269232509920764,1.358602036215567,7.827616081369515e-05,8.27102677004156,-12.491771817242498,18.98728749166711
21.1945,7.928627617245711e-05,1.3628889622616582,-2.4685461503450483,5.204914188028656,7.922720336073811e-05,14.272578099625898,10.389371190136957,7.632750927409762
21.3485,7.896897572108996e-05,2.2639718028086837,-3.3338271668760524,5.350951616787664,7.9149667597934e-05,11.241275886519567,8.850460395297212,7.057085869038855
21.6565,7.873915890373002e-05,4.877706003355945,-5.1219293018716,5.5833950948731506,7.917185181489918e-05,6.405883967552793,6.435991260310922,6.622346536040181
22.1095,7.881874447984836e-05,6.396718861727403,6.5525577748175206,6.8685234324112265,7.92537471041929e-05,3.7017513956363697,-2.094116325359647,1.4548041206889306
22.2635,7.845623806748894e-05,4.536102359489387,5.351971251652346,6.5350368949456525,7.881536666279694e-05,4.416016987715879,-2.4401511208279008,1.574798627773099
22.5715,7.800080696519066e-05,1.8399858133753362,3.2627067948048416,6.328992073859094,7.835646967809663e-05,6.132922283735605,-3.0963533331987825,1.7263228644016582
23.0245,7.791236660743794e-05,0.3763499524221142,0.06665013852389025,2.6689049234651456,7.80660182061613e-05,5.354564813180209,8.211652015465415,12.77997955214855
23.1785,7.75279714218959e-05,0.42277866764715943,-0.3601340535237851,2.672075539653976,7.722297837498564e-05,3.1321635671638655,6.166396393396618,12.459261351996046
23.4865,7.720703161757277e-05,0.9073340382519319,-1.210216721190927,2.7163364409853488,7.608563836242548e-05,0.5065106406085024,2.29736054831195,12.394340781070655
23.9395,7.726576435178435e-05,1.5831200190349173,0.9759996815547317,1.2333716679201894,7.575370078749985e-05,1.1718348771784641,-4.621848438137361,19.082452161651467
24.0935,7.686726989836259e-05,1.317386962151462,0.7517620202686728,1.1880686389687294,7.565085190101999e-05,3.064936276126828,-7.624189927617151,19.291843851024353
24.4015,7.64838844149514e-05,0.9725677556556138,0.3621936024487557,1.163090385298934,7.655476621415725e-05,9.465123642088402,-13.561084906687828,19.535193710961295
24.8545,7.641088797683705e-05,1.4366532833957861,-2.3599403514425945,4.572654055291086,7.77215629669572e-05,15.481683697726204,11.816495358480074,9.083609076552532
25.0085,7.592022977313675e-05,2.2757490211169933,-3.116139600122947,4.706286109791451,7.771697518724577e-05,12.087457412007302,10.081087733153296,8.490481197607869
25.3165,7.5430468490921e-05,4.631204697857289,-4.663025161586784,4.910990798595944,7.771192316355431e-05,6.748661505512451,7.3020222901171845,8.048933774645366
25.7695,7.541155711051236e-05,5.891169360441352,6.14989429557804,6.589727348099006,7.769315837996479e-05,3.592315056481379,-1.5580525671614254,0.9541278390530485
25.9235,7.501504550581305e-05,4.200548766565738,5.052635840238634,6.315634077438292,7.729733890854446e-05,4.10643349599304,-1.800063247983164,1.032581606612456
